T,TM,Tm,H,PP,VV,V,VM,NH3
27.8,34,19,52,0,4.5,5.7,13,11.17
27.3,33,21,49,0,4.5,6.7,14.8,11.16
27.3,33,21,49,0,4.5,6.7,14.8,10.78
27.1,33,20,49,0,4.2,6.1,18.3,11.2
27.1,33,20,49,0,4.2,6.1,18.3,12.02
28.2,34,19,45,0,4.8,8.9,18.3,11.97
28.2,34,19,45,0,4.8,8.9,18.3,11.93
26.2,32.2,20.7,59,0,4.3,8.3,14.8,11.75
26.2,32.2,20.7,59,0,4.3,8.3,14.8,12.04
26.3,32,20,50,0,4.3,8.1,18.3,12.06
26.3,32,20,50,0,4.3,8.1,18.3,11.96
26.6,33,19,42,0,4.3,8.1,14.8,12.03
26.6,33,19,42,0,4.3,8.1,14.8,11.98
27.1,32.1,21,55,0,4.8,10,14.8,11.93
27.1,32.1,21,55,0,4.8,10,14.8,11.96
26.9,33,20.8,49,0,4.8,5.7,16.5,11.91
26.9,33,20.8,49,0,4.8,5.7,16.5,11.7
27.5,33,20.3,50,0,4.8,6.3,9.4,9.85
27.5,33,20.3,50,0,4.8,6.3,9.4,2.5
27.4,33,21.9,53,0,4.3,6.9,14.8,3.52
27.4,33,21.9,53,0,4.3,6.9,14.8,6.01
27.6,33.8,19,49,0,6.1,5.9,11.1,5.94
27.6,33.8,19,49,0,6.1,5.9,11.1,5.96
27,32.6,20,49,0,5.5,7,16.5,5.97
27,32.6,20,49,0,5.5,7,16.5,6.83
25.4,32.6,16,42,0,5.5,6.7,14.8,10.08
25.4,32.6,16,42,0,5.5,6.7,14.8,9.44
24.7,33.5,16,44,0,5.3,5.9,18.3,8.95
24.7,33.5,16,44,0,5.3,5.9,18.3,8.87
25.6,33.5,16,40,0,5.3,5.4,14.8,8.95
25.6,33.5,16,40,0,5.3,5.4,14.8,8.93
25.7,33,17,38,0,4.7,6.3,18.3,8.6
25.7,33,17,38,0,4.7,6.3,18.3,8.95
25.2,31.6,19,53,0.19,4.7,10,18.3,8.93
25.2,31.6,19,53,0.19,4.7,10,18.3,8.94
23.2,30.7,20.4,78,0.76,3.4,6.3,13,9.32
23.2,30.7,20.4,78,0.76,3.4,6.3,13,10.45
25.8,30.2,20,60,0.25,4,7.6,16.5,9.3
25.8,30.2,20,60,0.25,4,7.6,16.5,10.39
25.2,31.7,18,52,0,4.7,5.6,13,10.22
25.2,31.7,18,52,0,4.7,5.6,13,10.53
24.7,32,16,53,0,5.1,3.1,14.8,10.43
24.7,32,16,53,0,5.1,3.1,14.8,10.35
27.1,33.4,18.3,52,0,5.6,3.1,9.4,10.5
27.1,33.4,18.3,52,0,5.6,3.1,9.4,10.5
27.2,31,21.9,54,0,5.3,6.5,11.1,10.48
27.2,31,21.9,54,0,5.3,6.5,11.1,10.46
25.2,31,22.4,62,0,4.2,7.8,14.8,10.43
25.2,31,22.4,62,0,4.2,7.8,14.8,10.53
26.5,32,20,44,0,5.1,7.8,14.8,10.54
26.5,32,20,44,0,5.1,7.8,14.8,10.55
23.1,31.1,15,56,0,4.5,2.4,7.6,10.46
23.1,31.1,15,56,0,4.5,2.4,7.6,10.41
23.7,31.1,15,55,0,5.6,4.1,9.4,10.49
23.7,31.1,15,55,0,5.6,4.1,9.4,10.49
22.7,30.7,15,50,0,4.8,5.2,11.1,10.38
22.7,30.7,15,50,0,4.8,5.2,11.1,10.42
27.2,35,21,61,0,4.3,3,9.4,10.42
27.2,35,21,61,0,4.3,3,9.4,10.42
27.9,34.8,21.4,46,0,6,5.2,11.1,10.35
27.9,34.8,21.4,46,0,6,5.2,11.1,10.38
26.7,33.5,21,37,0,5.1,5.7,11.1,10.43
26.7,33.5,21,37,0,5.1,5.7,11.1,10.35
26.4,33.2,19.5,48,0,4.3,7.6,14.8,10.51
26.4,33.2,19.5,48,0,4.3,7.6,14.8,10.46
25.8,32.5,19,59,0,4.5,5.4,9.4,10.58
25.8,32.5,19,59,0,4.5,5.4,9.4,10.46
25.8,32.5,20,60,0,4.5,6.1,11.1,10.35
25.8,32.5,20,60,0,4.5,6.1,11.1,10.52
21,33,16.8,34,0,5.1,7.8,14.8,10.55
21,33,16.8,34,0,5.1,7.8,14.8,10.53
21.2,30,12.6,32,0,4.8,4.6,7.6,10.52
21.2,30,12.6,32,0,4.8,4.6,7.6,10.43
21.3,29.5,14.9,41,0,7.7,1.9,5.4,10.47
21.3,29.5,14.9,41,0,7.7,1.9,5.4,10.44
21.875,30.5,14.35,41.75,0,6.225,2.975,6.5,10.47
21.875,30.5,14.35,41.75,0,6.225,2.975,6.5,10.33
23.7,33,15,53,0,4.7,3.5,7.6,10.43
23.7,33,15,53,0,4.7,3.5,7.6,10.44
25.3,33,16.5,36,0,5.5,3.1,11.1,10.4
25.3,33,16.5,36,0,5.5,3.1,11.1,10.42
25.2,33.6,15,32,0,4.5,2.8,9.4,10.39
25.2,33.6,15,32,0,4.5,2.8,9.4,10.41
24.2,30.2,15,39,0,4.3,7,16.5,10.42
24.2,30.2,15,39,0,4.3,7,16.5,10.51
23.8,30.4,13,38,0,4.7,5.6,14.8,10.39
23.8,30.4,13,38,0,4.7,5.6,14.8,10.42
23.8,32,13,31,0,4.5,4.4,11.1,10.5
23.8,32,13,31,0,4.5,4.4,11.1,10.59
24.2,31,13,33,0,4.7,4.4,9.4,10.58
24.2,31,13,33,0,4.7,4.4,9.4,10.42
24.3,31,15,38,0,4.7,7.2,13,10.44
24.3,31,15,38,0,4.7,7.2,13,10.45
24.5,31,18,45,0,4.7,8.5,13,10.4
24.5,31,18,45,0,4.7,8.5,13,10.4
23.7,31,20.3,62,0,4,6.7,16.5,10.42
23.7,31,20.3,62,0,4,6.7,16.5,10.5
23.8,29.2,18.4,53,0,3.5,4.3,9.4,10.52
23.8,29.2,18.4,53,0,3.5,4.3,9.4,10.51
22.4,29,16,37,0,5,8.9,11.1,10.57
22.4,29,16,37,0,5,8.9,11.1,10.61
25.1,30.6,19.5,57,0,3.9,7.4,13,10.57
25.1,30.6,19.5,57,0,3.9,7.4,13,10.28
25.6,32,19,59,0,3.9,6.1,11.1,10.42
25.6,32,19,59,0,3.9,6.1,11.1,10.38
26.1,33,19,52,0,4.3,4.6,13,10.28
26.1,33,19,52,0,4.3,4.6,13,10.45
27.8,37,15,33,0,4.8,4.6,11.1,10.28
27.8,37,15,33,0,4.8,4.6,11.1,10.39
28.9,38,16,27,0,4.8,5.4,11.1,10.3
28.9,38,16,27,0,4.8,5.4,11.1,10.28
28.4,36.4,17,26,0,5,4.8,13,9.8
28.4,36.4,17,26,0,5,4.8,13,10.49
27.7,36.5,17,29,0,5,4.6,13,10.47
27.7,36.5,17,29,0,5,4.6,13,10.57
28.7,35,20.3,41,0,5.3,7,18.3,10.49
28.7,35,20.3,41,0,5.3,7,18.3,10.53
27.5,34,20.8,52,0,4.7,8,14.8,10.47
27.5,34,20.8,52,0,4.7,8,14.8,10.46
28.4,35,21,44,0,4.7,7.2,13,10.42
28.4,35,21,44,0,4.7,7.2,13,10.48
29.8,37,21,38,0,5,7.2,13,10.4
29.8,37,21,38,0,5,7.2,13,10.31
26.9,35.1,20.9,55,0,5,7,11.1,10.32
26.9,35.1,20.9,55,0,5,7,11.1,10.39
26.8,34.2,20,37,0,5.6,8.3,18.3,10.29
26.8,34.2,20,37,0,5.6,8.3,18.3,10.26
27.1,36,15,31,0,5.3,6.3,13,10.21
27.1,36,15,31,0,5.3,6.3,13,10.27
28.2,37,17,32,0,5,5,9.4,10.37
28.2,37,17,32,0,5,5,9.4,10.16
30.7,40,17,25,0,5.6,5.9,25.9,10.3
30.7,40,17,25,0,5.6,5.9,25.9,10.33
28.9,37.8,21,50,0,5.1,6.3,11.1,10.29
28.9,37.8,21,50,0,5.1,6.3,11.1,10.27
29.1,37.2,22.3,54,0,5,8.9,14.8,10.31
29.1,37.2,22.3,54,0,5,8.9,14.8,10.33
29.2,35,22.5,46,0,5.1,7.8,13,10.27
29.2,35,22.5,46,0,5.1,7.8,13,10.26
27.9,34.2,21,53,0,5.1,9.1,13,10.29
27.9,34.2,21,53,0,5.1,9.1,13,10.11
28.7,34.5,23,52,0,4.5,6.5,13,9.95
28.7,34.5,23,52,0,4.5,6.5,13,9.95
29.5,35,21,41,0,5,5.2,11.1,9.14
29.5,35,21,41,0,5,5.2,11.1,10.32
30.1,37.4,21.8,29,0,5.3,9.4,16.5,10.22
30.1,37.4,21.8,29,0,5.3,9.4,16.5,10.4
30.3,38,21,29,0,5.6,7.6,11.1,10.39
30.3,38,21,29,0,5.6,7.6,11.1,10.31
29.5,36.9,22,32,0,4.3,6.7,13,10.34
29.5,36.9,22,32,0,4.3,6.7,13,10.35
31.8,39.2,23,35,0,5.1,6.9,22.2,10.29
31.8,39.2,23,35,0,5.1,6.9,22.2,10.31
30,38.7,23,50,0,4.7,4.6,9.4,10.12
30,38.7,23,50,0,4.7,4.6,9.4,10.16
30.1,37,23.3,54,0,5,8.5,11.1,10.31
30.1,37,23.3,54,0,5,8.5,11.1,10.47
31.1,41.2,24,42,0,4.8,5.2,14.8,21.87
31.1,41.2,24,42,0,4.8,5.2,14.8,21.87
33.1,40.2,24,28,0,5.3,4.6,11.1,28.56
33.1,40.2,24,28,0,5.3,4.6,11.1,26.16
33.7,40.3,23.5,17,0,5.5,10.7,22.2,22.29
33.7,40.3,23.5,17,0,5.5,10.7,22.2,22.34
33.3,40,24,34,0,5.5,7.2,11.1,20.01
33.3,40,24,34,0,5.5,7.2,11.1,19.59
33.3,41,24,31,0,5.1,7.6,13,17.59
33.3,41,24,31,0,5.1,7.6,13,18.48
31.8,41,22,38,0,5.1,4.8,9.4,19.29
31.8,41,22,38,0,5.1,4.8,9.4,22.54
32.8,42,24.9,39,0,4.8,9.3,33.5,25.98
32.8,42,24.9,39,0,4.8,9.3,33.5,23.21
34.6,41,23.9,32,0,5.1,5.4,9.4,21.43
34.6,41,23.9,32,0,5.1,5.4,9.4,21.25
34.8,42,25,33,0,5.1,5.7,14.8,22.27
34.8,42,25,33,0,5.1,5.7,14.8,20.13
34.3,41,26,36,0,5.5,5.6,11.1,22.38
34.3,41,26,36,0,5.5,5.6,11.1,23.69
35.6,41,25.8,20,0,6,5.6,9.4,22.04
35.6,41,25.8,20,0,6,5.6,9.4,18.78
33.9,41,24,26,0,6.1,5.9,11.1,21.404
33.9,41,24,26,0,6.1,5.9,11.1,21.5
33.6,41,24.1,32,0,6,8.7,18.3,34.24
33.6,41,24.1,32,0,6,8.7,18.3,38.48
36,43,25,21,0,5.5,7,16.5,31.97
36,43,25,21,0,5.5,7,16.5,33.59
35.3,43,26,37,0,5.8,7.6,11.1,33.19
35.3,43,26,37,0,5.8,7.6,11.1,29.73
36.3,44,27.8,34,0,5,7,11.1,23.99
36.3,44,27.8,34,0,5,7,11.1,30.58
34.7,42,25,30,0,5.1,7.8,14.8,44.38
34.7,42,25,30,0,5.1,7.8,14.8,28.44
35.1,42,26,31,0,5.3,7.2,14.8,48.05
35.1,42,26,31,0,5.3,7.2,14.8,59.64
34.8,41.2,28,34,0,6.1,7.6,14.8,78.57
34.8,41.2,28,34,0,6.1,7.6,14.8,35.16
37.2,45,27.8,18,0,5.5,10.7,14.8,34.26
37.2,45,27.8,18,0,5.5,10.7,14.8,31.42
35.5,42.8,28.6,41,0,5.1,8.1,14.8,30.83
35.5,42.8,28.6,41,0,5.1,8.1,14.8,29.29
35.8,43,27,36,0,5.1,7.4,14.8,30.57
35.8,43,27,36,0,5.1,7.4,14.8,28.73
35.8,43,25.2,30,0,4.5,8,14.8,27.59
35.8,43,25.2,30,0,4.5,8,14.8,31.26
34.9,44,27.8,32,0,4.7,8.5,18.3,29.08
34.9,44,27.8,32,0,4.7,8.5,18.3,26.92
33.1,42,26.4,39,0,4.7,10,14.8,39.66
33.1,42,26.4,39,0,4.7,10,14.8,34.21
30.4,39,23,53,0,4.7,11.3,18.3,22.35
30.4,39,23,53,0,4.7,11.3,18.3,20.06
30.9,39,20.7,44,0,5,7.6,22.2,20.42
30.9,39,20.7,44,0,5,7.6,22.2,20.86
31.9,40,23.9,43,0,4.7,6.9,27.8,21.38
31.9,40,23.9,43,0,4.7,6.9,27.8,18.67
35.9,42,28.3,36,0,5.3,8.5,14.8,19.2
35.9,42,28.3,36,0,5.3,8.5,14.8,18.94
35.1,41.2,28.2,38,0,5.3,6.5,13,19.81
35.1,41.2,28.2,38,0,5.3,6.5,13,19.9175
32,41.6,25.3,56,0,6,5.6,14.8,19.9175
32,41.6,25.3,56,0,6,5.6,14.8,19.9175
30.1,35.5,25.9,59,0,4.2,10.6,14.8,19.9175
30.1,35.5,25.9,59,0,4.2,10.6,14.8,19.9175
29.5,38,23,57,0,4.7,14.8,27.8,19.9175
29.5,38,23,57,0,4.7,14.8,27.8,19.9175
32.2,39,23.6,47,0,4.8,14.3,22.2,19.9175
32.2,39,23.6,47,0,4.8,14.3,22.2,19.9175
32.2,40.8,25.5,43,0,4.5,17.4,37,19.9175
32.2,40.8,25.5,43,0,4.5,17.4,37,19.9175
33.7,40.5,23.6,40,0,5.5,16.1,25.9,19.9175
33.7,40.5,23.6,40,0,5.5,16.1,25.9,19.9175
34.2,41,27.5,38,0,5,14.3,27.8,19.9175
34.2,41,27.5,38,0,5,14.3,27.8,19.9175
33.1,40,28,41,0,4.5,15,29.4,19.9175
33.1,40,28,41,0,4.5,15,29.4,19.9175
33.7,40.2,27.3,45,0,5.1,7.4,18.3,19.9175
33.7,40.2,27.3,45,0,5.1,7.4,18.3,19.9175
30.3,39,26.9,62,0,4.7,11.9,18.3,19.9175
30.3,39,26.9,62,0,4.7,11.9,18.3,19.9175
30.5,40,24,55,0,4.5,14.8,46.5,19.9175
30.5,40,24,55,0,4.5,14.8,46.5,19.9175
28.3,33.7,21.3,68,0,4.2,6.9,14.8,19.9175
28.3,33.7,21.3,68,0,4.2,6.9,14.8,19.9175
27.1,32,22.7,72,0,4.2,7.6,18.3,19.9175
27.1,32,22.7,72,0,4.2,7.6,18.3,19.9175
29.9,34,24.8,58,0,4.8,10.2,18.3,19.9175
29.9,34,24.8,58,0,4.8,10.2,18.3,19.9175
28.8,34.6,24.8,65,0,4.7,13.3,22.2,19.9175
28.8,34.6,24.8,65,0,4.7,13.3,22.2,19.9175
32.1,38,24.2,47,0,5.1,15.4,27.8,19.9175
32.1,38,24.2,47,0,5.1,15.4,27.8,19.9175
32,37.8,24.9,47,0,5.5,16.1,25.9,19.9175
32,37.8,24.9,47,0,5.5,16.1,25.9,19.9175
25.3,31.2,23,80,0,3.5,7.8,14.8,19.9175
25.3,31.2,23,80,0,3.5,7.8,14.8,19.9175
26.9,31,22.9,76,0,4,7.8,16.5,19.9175
26.9,31,22.9,76,0,4,7.8,16.5,19.9175
30.7,36,23.7,62,0,5,7.4,18.3,19.9175
30.7,36,23.7,62,0,5,7.4,18.3,19.9175
28.5,34.7,23.7,64,0,5,11.7,22.2,19.9175
28.5,34.7,23.7,64,0,5,11.7,22.2,19.9175
27.8,34.5,21.9,66,0,5.1,13.3,22.2,19.9175
27.8,34.5,21.9,66,0,5.1,13.3,22.2,19.9175
27.4,33,22.8,69,0,4.7,12,27.8,19.9175
27.4,33,22.8,69,0,4.7,12,27.8,19.9175
26.9,29.2,21.7,71,0,4.8,12.6,22.2,19.9175
26.9,29.2,21.7,71,0,4.8,12.6,22.2,19.9175
27.1,30.8,23.4,65,0,5.1,14.3,22.2,19.9175
27.1,30.8,23.4,65,0,5.1,14.3,22.2,19.9175
25.4,31,23,72,0,5,10.6,20.6,19.9175
25.4,31,23,72,0,5,10.6,20.6,19.9175
24.8,31.9,22,73,0,4.8,10.6,18.3,19.9175
24.8,31.9,22,73,0,4.8,10.6,18.3,19.9175
25,28,22.8,70,0,5,11.5,22.2,19.9175
25,28,22.8,70,0,5,11.5,22.2,19.9175
22.5,28.6,21,81,0,4.2,13.7,22.2,19.9175
22.5,28.6,21,81,0,4.2,13.7,22.2,19.9175
26.5,31,22,65,0,5.3,10.9,18.3,19.9175
26.5,31,22,65,0,5.3,10.9,18.3,19.9175
26.9,32.2,21,62,0,5.3,7.4,13,19.9175
26.9,32.2,21,62,0,5.3,7.4,13,12.049
28.2,33.2,23,59,0,5.3,7.4,11.1,12.049
28.2,33.2,23,59,0,5.3,7.4,11.1,12.049
23.1,32.6,21,82,0,4.3,7,14.8,12.049
23.1,32.6,21,82,0,4.3,7,14.8,12.195
24.4,29.2,20,75,0,4.5,12.8,25.9,12.195
24.4,29.2,20,75,0,4.5,12.8,25.9,12.195
24.1,30,21,78,0,4.8,10,14.8,12.195
24.1,30,21,78,0,4.8,10,14.8,12.11
26.7,31.5,22,72,0,5,4.6,9.4,12.28
26.7,31.5,22,72,0,5,4.6,9.4,11.83
25.5,33,22,79,0,3.7,3.3,9.4,11.83
25.5,33,22,79,0,3.7,3.3,9.4,11.83
23.9,32.9,21,85,0,4,2.4,11.1,11.83
23.9,32.9,21,85,0,4,2.4,11.1,11.83
23.5,30,21,79,0,4.7,6.5,18.3,11.83
23.5,30,21,79,0,4.7,6.5,18.3,11.83
22.8,32.6,21,81,0,4.3,9.1,14.8,11.83
22.8,32.6,21,81,0,4.3,9.1,14.8,11.83
23.8,26.7,21,74,0,4.5,15.7,22.2,11.83
23.8,26.7,21,74,0,4.5,15.7,22.2,11.83
23.6,27.7,21,78,0,4.2,12.6,25.9,11.83
23.6,27.7,21,78,0,4.2,12.6,25.9,11.83
26,30.8,22,67,0,4.7,13.9,25.9,11.83
26,30.8,22,67,0,4.7,13.9,25.9,11.83
26.5,31.4,22,63,0,5.1,10.9,22.2,11.83
26.5,31.4,22,63,0,5.1,10.9,22.2,11.83
25.9,32.4,22,67,0,5.3,13.3,22.2,11.83
25.9,32.4,22,67,0,5.3,13.3,22.2,33.15333333
26.3,32.9,22,66,0,5.3,10.6,22.2,33.15333333
26.3,32.9,22,66,0,5.3,10.6,22.2,33.15333333
26.5,32.4,23.3,64,0,4.7,8.1,14.8,53.08
26.5,32.4,23.3,64,0,4.7,8.1,14.8,31.07
25.4,30.5,21,64,0,5.3,11.9,22.2,15.31
25.4,30.5,21,64,0,5.3,11.9,22.2,44.05
26.9,33,21,55,0,5.3,9.4,18.3,53.1
26.9,33,21,55,0,5.3,9.4,18.3,36.24
27.4,33.4,22,52,0,5.3,8,22.2,32.48
27.4,33.4,22,52,0,5.3,8,22.2,27.66
28.4,34.6,22,51,0,5.5,7.6,9.4,27.06
28.4,34.6,22,51,0,5.5,7.6,9.4,22.62
25,34.3,22,78,0,4.5,3.9,9.4,26.24
25,34.3,22,78,0,4.5,3.9,9.4,16.75
27.9,33.2,23,63,0,5.1,7,14.8,19.98
27.9,33.2,23,63,0,5.1,7,14.8,12.34
27.8,34,22.6,63,0,5.3,8,18.3,15.62
27.8,34,22.6,63,48.26,5.3,8,18.3,38.51
22.6,27.1,21,86,48.26,3.5,3.9,14.8,49.99
22.6,27.1,21,86,48.26,3.5,3.9,14.8,24.228
24.1,31.8,21,81,71.88,4.2,5,11.1,9.57
24.1,31.8,21,81,71.88,4.2,5,11.1,6.56
25.7,31.8,21.8,72,1.02,5.3,6.9,14.8,16.51
25.7,31.8,21.8,72,1.02,5.3,6.9,14.8,9.41
25.3,31.4,21,72,0,5,5.4,9.4,28.86
25.3,31.4,21,72,0,5,5.4,9.4,6.4
24.7,30.6,20,61,0,5.6,6.7,18.3,31.24
24.7,30.6,20,61,0,5.6,6.7,18.3,32.74
25.8,31.5,21,61,0,5.5,7.2,14.8,18.67
25.8,31.5,21,61,0,5.5,7.2,14.8,12.5
26,31.5,22,66,0,4.7,11.5,22.2,16.89
26,31.5,22,66,0,4.7,11.5,22.2,11.83
20.4,28.2,18,89,0,2.9,9.1,13,25.01
20.4,28.2,18,89,0,2.9,9.1,13,19.43
23.1,26.4,20,91,0,3.1,7.6,16.5,17.95
23.1,26.4,20,91,0,3.1,7.6,16.5,9
23.1,27,21.1,89,0,2.9,2.2,5.4,12.28
23.1,27,21.1,89,0,2.9,2.2,5.4,14.01
24.7,30.3,21,77,0,4.7,6.3,18.3,10.52
24.7,30.3,21,77,0,4.7,6.3,18.3,11.07
24.2,29.2,21,78,0,4.2,9.1,18.3,11.22
24.2,29.2,21,78,0,4.2,9.1,18.3,14.1
23.3,30.3,20,88,0,3.7,7.8,18.3,21.844
23.3,30.3,20,88,0,3.7,7.8,18.3,15.37
23.3,26,20.8,88,0,3.7,5.6,11.1,21.18
23.3,26,20.8,88,0,3.7,5.6,11.1,31.36
24.5,28.5,21.3,82,0,4.2,4.8,11.1,27.21
24.5,28.5,21.3,82,0,4.2,4.8,11.1,31.41
24.9,29.2,21,80,0,4.2,5.7,11.1,28.7
24.9,29.2,21,80,0,4.2,5.7,11.1,26.25
23.9,29.2,19.9,82,0,3.9,4.8,7.6,29.97
23.9,29.2,19.9,82,0,3.9,4.8,7.6,29.1
25.9,31,21,69,0,5.1,5.6,9.4,39.49
25.9,31,21,69,0,5.1,5.6,9.4,53.38
26.9,32,20,64,0,5.3,4.1,9.4,54.55
26.9,32,20,64,0,5.3,4.1,9.4,34.59
26.4,32.1,22,68,0,4.8,5.2,9.4,30.24
26.4,32.1,22,68,0,4.8,5.2,9.4,47.92
23.2,31.1,21,84,0,3.7,5.7,11.1,45.17
23.2,31.1,21,84,0,3.7,5.7,11.1,39.85
23.6,28,21,84,0,3.7,5.4,13,42.24
23.6,28,21,84,0,3.7,5.4,13,27.36
25.8,33.4,19.3,58,0,6.3,2.2,5.4,26.1
25.8,33.4,19.3,58,0,6.3,2.2,5.4,24.59
25.1,33,18,43,0,5.6,3,7.6,21.5
25.1,33,18,43,0,5.6,3,7.6,20.77
25.1,32,16,43,0,5,3.9,9.4,9.27
25.1,32,16,43,0,5,3.9,9.4,12.51
24.7,32.2,16,43,0,4.8,4.3,9.4,13.96
24.7,32.2,16,43,0,4.8,4.3,9.4,22.83
24.2,32.2,15,40,0,4.8,3.1,11.1,25.37
24.2,32.2,15,40,0,4.8,3.1,11.1,24.24
24.2,32.2,14,41,0,4.7,4.4,11.1,36.33
24.2,32.2,14,41,0,4.7,4.4,11.1,33.77
25,31.8,18,45,0,4.8,3.7,7.6,39.06
25,31.8,18,45,0,4.8,3.7,7.6,30.06
25,32,16,43,0,4.8,5.7,9.4,31.45
25,32,16,43,0,4.8,5.7,9.4,27.89
24.4,32.1,16,39,0,5,4.4,11.1,31.12
24.4,32.1,16,39,0,5,4.4,11.1,33.57
25.1,30,21,68,0,3.9,2.4,7.6,29.05
25.1,30,21,68,0,3.9,2.4,7.6,36.62
25.5,31.1,20,50,0,4.7,3.1,7.6,33.56
25.5,31.1,20,50,0,4.7,3.1,7.6,38.92
25.4,32,18,51,0,4.3,3.5,9.4,38.16
25.4,32,18,51,0,4.3,3.5,9.4,37.16
25.9,32.1,18,53,0,4.7,2.2,7.6,30.2
25.9,32.1,18,53,0,4.7,2.2,7.6,23.54
23.1,31.2,13,34,0,4.8,4.8,11.1,5.08
23.1,31.2,13,34,0,4.8,4.8,11.1,3.64
22.7,31,12,33,0,4.3,2.8,9.4,4.08
22.7,31,12,33,0,4.3,2.8,9.4,16.48
22.9,31,12,38,0,4.8,2.6,7.6,41.11
22.9,31,12,38,0,4.8,2.6,7.6,31.73
22.86,31.04,12.2,35.2,0,4.6,3.12,9.02,35.72
25.56,31.1,18.88,63.4,0,3.56,3.64,9.6,23.13
25.2,31,16,58,0,3.5,1.7,5.4,21.32
25.2,31,16,58,0,3.5,1.7,5.4,28.38
26.1,31.1,21.7,70,0,3.7,5,14.8,27.81
26.1,31.1,21.7,70,0,3.7,5,14.8,28.78
25.2,31.3,19,61,0,3.4,4.8,7.6,31.26
25.2,31.3,19,61,0,3.4,4.8,7.6,17.46
23.1,30.2,12.9,50,0,4.3,2.6,7.6,24.41
23.1,30.2,12.9,50,0,4.3,2.6,7.6,34.77
23.1,31,13.7,44,0,4.7,2.6,7.6,26.45
23.1,31,13.7,44,0,4.7,2.6,7.6,30.9
22.8,32,11,38,0,4.8,3.3,7.6,19.33
22.8,32,11,38,0,4.8,3.3,7.6,26.91
24,33,11,36,0,5,3.3,9.4,27.7
24,33,11,36,0,5,3.3,9.4,31.24
24.2,34,12,38,0,4.7,3.9,11.1,36.11
24.2,34,12,38,0,4.7,3.9,11.1,31.03
25.8,34,12,35,0,5.3,4.1,11.1,34.35
25.8,34,12,35,0,5.3,4.1,11.1,29.32
24.8,32,15.6,46,0,4.5,3.9,9.4,42.78
24.8,32,15.6,46,0,4.5,3.9,9.4,26.75
25.1,31,15.7,64,0,4.3,4.3,9.4,31.14
25.1,31,15.7,64,0,4.3,4.3,9.4,19.36
26.2,31,21.2,68,0,3.9,4.3,7.6,36.57
26.2,31,21.2,68,0,3.9,4.3,7.6,34.58
24.5,34,14.7,50,0,4,2.8,7.6,35.44
24.5,34,14.7,50,0,4,2.8,7.6,24.76
23.7,32,14.3,44,0,4,2.6,9.4,25.35
23.7,32,14.3,44,0,4,2.6,9.4,18.5
23.2,31,12.9,41,0,4,3,9.4,15.38
23.2,31,12.9,41,0,4,3,9.4,24.87
27.2,32,20.3,63,0,4.3,6.1,18.3,18.06
27.2,32,20.3,63,0,4.3,6.1,18.3,26.16
24.7,28.5,20.2,79,0,3.1,5,14.8,36.67
24.7,28.5,20.2,79,0,3.1,5,14.8,23.85
27.7,34,17.7,61,0,4,3.5,9.4,16.18
27.7,34,17.7,61,0,4,3.5,9.4,15.23
25.4,34,13.4,45,0,5.1,3.3,7.6,13.47
25.4,34,13.4,45,0,5.1,3.3,7.6,11.94
26.4,36,12.3,46,0,5,1.7,5.4,19.45
26.4,36,12.3,46,0,5,1.7,5.4,30.92
23.2,32,11.4,50,0,4.7,1.5,5.4,26.15
23.2,32,11.4,50,0,4.7,1.5,5.4,20.75
25.2,34,12.4,51,0,4.7,4.6,11.1,17.64
25.2,34,12.4,51,0,4.7,4.6,11.1,19.03
25.5,34,14.2,50,0,4.5,2,5.4,17.53
25.5,34,14.2,50,0,4.5,2,5.4,14.66
22.9,32,13.9,51,0,4.7,3.1,9.4,14.4
22.9,32,13.9,51,0,4.7,3.1,9.4,15.32
24.05,32.75,14.2,50.25,0,4.25,3.2,11.65,18
24.05,32.75,14.2,50.25,0,4.25,3.2,11.65,15.71
24.7,34,14,50,0,3.9,3.9,14.8,20.72
24.7,34,14,50,0,3.9,3.9,14.8,19.98
23.9,31,14.9,50,0,4.5,1.9,7.6,18.46
23.9,31,14.9,50,0,4.5,1.9,7.6,14.62
22.8,31.3,14,48,0,4,3.3,9.4,15.15
22.8,31.3,14,48,0,4,3.3,9.4,18.29
24.3,31,14,48,0,4.3,2.2,7.6,28.21
24.3,31,14,48,0,4.3,2.2,7.6,25.86
24,31.2,14,62,0,4.2,4.6,7.6,17.73
24,31.2,14,62,0,4.2,4.6,7.6,16.81
23.8,30.2,17.9,55,0,4.5,3.7,7.6,16.25
23.8,30.2,17.9,55,0,4.5,3.7,7.6,16.49
21,28.5,12,56,0,3.9,3.3,9.4,17.59
21,28.5,12,56,0,3.9,3.3,9.4,18.65
21.4,28,15,55,0,4.2,4.4,7.6,17.5
21.4,28,15,55,0,4.2,4.4,7.6,26.73
20.9,27.7,14,60,0,3.1,4.3,9.4,22.71
20.9,27.7,14,60,0,3.1,4.3,9.4,19.35
21.1,28.9,13,58,0,4.2,5.7,14.8,15.93
21.1,28.9,13,58,0,4.2,5.7,14.8,13.23
22.1,29,11,44,0,4.3,3.7,9.4,12.49
22.1,29,11,44,0,4.3,3.7,9.4,16.5
23.1,30.2,13,38,0,4.7,3.5,11.1,18.65
23.1,30.2,13,38,0,4.7,3.5,11.1,17.52
24.3,30.8,15,50,0,4.2,6.1,14.8,22.99
24.3,30.8,15,50,0,4.2,6.1,14.8,26.52
