T,TM,Tm,H,PP,VV,V,VM,Toluene
32.4,38.6,26.8,18,0,3.4,10.2,16.5,10.59
32.4,38.6,26.8,18,0,3.4,10.2,16.5,13.96
32.2,38.9,25.1,16,0,2.9,13.1,79.5,12.61
32.2,38.9,25.1,16,0,2.9,13.1,79.5,14.93
33.5,38.4,26,17,0,3.1,9.1,22.2,13.98
33.5,38.4,26,17,0,3.1,9.1,22.2,15.65
32.4,38.8,23.8,11,0,2.9,5.9,13,16.46
32.4,38.8,23.8,11,0,2.9,5.9,13,13.36
33.8,39.4,25.9,13,0,3.2,7.8,16.5,13.33
33.8,39.4,25.9,13,0,3.2,7.8,16.5,10.82
33.4,39.9,25.6,15,0,2.9,7.4,22.2,15.52
33.4,39.9,25.6,15,0,2.9,7.4,22.2,14.16
35.9,42,26,10,0,3.4,10.6,20.6,12.12
35.9,42,26,10,0,3.4,10.6,20.6,8.79
35.4,43.3,29.6,15,0,2.4,15,48.2,2.17
35.4,43.3,29.6,15,0,2.4,15,48.2,2.29
35.3,43.1,29.5,16,0,2.3,10.6,27.8,1.68
35.3,43.1,29.5,16,0,2.3,10.6,27.8,3.21
32.8,38,23.7,24,0,3.2,5.7,13,3.04
32.8,38,23.7,24,0,3.2,5.7,13,4.4
35.3,41,26.5,19,0,3.7,5.6,11.1,4.06
35.3,41,26.5,19,0,3.7,5.6,11.1,2.7
34.4,42,27.3,26,0,3.4,11.1,18.3,1.64
34.4,42,27.3,26,0,3.4,11.1,18.3,1.6
34.9,42.3,26.8,25,0,3.1,7.4,20.6,2.44
34.9,42.3,26.8,25,0,3.1,7.4,20.6,2.46
36.1,42,28.5,24,0,3.1,8.3,18.3,1.98
36.1,42,28.5,24,0,3.1,8.3,18.3,2.16
36.3,43,29.9,24,0,2.6,10.9,46.5,2.19
36.3,43,29.9,24,0,2.6,10.9,46.5,0.61
39.3,46,29.4,15,0,2.9,9.1,16.5,3.31
39.3,46,29.4,15,0,2.9,9.1,16.5,6.63
39.3,46.5,30.8,17,0,2.9,10.2,22.2,2.02
39.3,46.5,30.8,17,0,2.9,10.2,22.2,4
39.3,46,32.2,20,0,2.6,21.3,35.2,2.25
39.3,46,32.2,20,0,2.6,21.3,35.2,5.4
34.6,40.6,28.6,35,0,2.4,23.9,50,8.42
34.6,40.6,28.6,35,0,2.4,23.9,50,7.19
35.8,40.6,28,31,0,2.3,23.7,33.5,7.22
35.8,40.6,28,31,0,2.3,23.7,33.5,8.2
36.1,41,30.6,25,0,2.3,23.3,38.9,7.87
36.1,41,30.6,25,0,2.3,23.3,38.9,6.81
34.1,41,28,33,0,2.7,13.5,27.8,6.27
34.1,41,28,33,0,2.7,13.5,27.8,11.24
36.4,42,28.1,23,0,3.4,12.6,22.2,7.93
36.4,42,28.1,23,0,3.4,12.6,22.2,7.18
37.1,42.5,30,25,0,3.7,11.7,18.3,5.91
37.1,42.5,30,25,0,3.7,11.7,18.3,7.72
37.6,42.9,32,21,0,3.2,10.7,16.5,11.27
37.6,42.9,32,21,0,3.2,10.7,16.5,8.76
37.6,44.9,30,22,0,3.1,11.7,24.1,10.27
37.6,44.9,30,22,0,3.1,11.7,24.1,10.89
36.5,45.2,31.1,22,0,2.6,13.3,33.5,10.67
36.5,45.2,31.1,22,0,2.6,13.3,33.5,10.23
36.9,44.6,29.8,22,0,2.6,13.7,27.8,11
36.9,44.6,29.8,22,0,2.6,13.7,27.8,9.27
34.6,41.2,30,39,0,2.6,17.8,29.4,10.05
34.6,41.2,30,39,0,2.6,17.8,29.4,10.89
34.8,40.4,29.1,38,0,2.6,19.1,29.4,9.67
34.8,40.4,29.1,38,0,2.6,19.1,29.4,6.62
35,39.8,30,36,0,2.7,21.1,35.2,4.45
35,39.8,30,36,0,2.7,21.1,35.2,4.01
35.3,42,29.6,43,0,2.9,12.4,24.1,3.96
35.3,42,29.6,43,0,2.9,12.4,24.1,5.21
33.4,41.2,29,50,0,3.4,11.7,37,6.97
33.4,41.2,29,50,0,3.4,11.7,37,6.88
30.9,41.7,26.7,61,0,3.7,10.6,29.4,8.16
30.9,41.7,26.7,61,0,3.7,10.6,29.4,8.71
33.7,40.1,29,48,0,3.4,10.4,25.9,9.77
33.7,40.1,29,48,0,3.4,10.4,25.9,10.54
33.5,39,29,49,0,3.7,7.4,25.9,8.65
33.5,39,29,49,0.25,3.7,7.4,25.9,6.74
31.1,39,27,65,0.25,3.2,7.6,22.2,7.07
31.1,39,27,65,0.25,3.2,7.6,22.2,7.89
28.3,42.1,24,82,0.25,3.1,13.3,33.5,10.1
28.3,42.1,24,82,0.25,3.1,13.3,33.5,8.91
27.9,33.9,22.2,83,0.25,3.2,11.5,25.9,6.04
27.9,33.9,22.2,83,0,3.2,11.5,25.9,7.51
28.6,31.8,24.1,81,0,3.2,6.7,13,8.89
28.6,31.8,24.1,81,0,3.2,6.7,13,10.17
33.7,38.2,28.9,51,0,3.9,13.1,22.2,11.38
33.7,38.2,28.9,51,0,3.9,13.1,22.2,8.67
31.4,38.6,27,64,0,4,11.9,31.7,7.58
31.4,38.6,27,64,0,4,11.9,31.7,7.68
30.8,38,26,67,0,3.5,10.4,25.9,8.01
30.8,38,26,67,0,3.5,10.4,25.9,7.16
30.1,34,26,77,0,3.9,8.5,14.8,5.31
30.1,34,26,77,0,3.9,8.5,14.8,8.01
28.9,34,26.3,83,0,3.2,13,20.6,6.07
28.9,34,26.3,83,0,3.2,13,20.6,9.51
26.5,33.4,25,95,0,2.6,12.6,24.1,5.95
26.5,33.4,25,95,0,2.6,12.6,24.1,6.03
30.7,34.2,25.6,67,0,5.6,17,25.9,6.6
30.7,34.2,25.6,67,0,5.6,17,25.9,4.23
31.4,36,25,61,0,5,15.2,24.1,7.01
31.4,36,25,61,0,5,15.2,24.1,10.57
32.1,36.6,26.5,55,0,6.1,12.8,18.3,7.97
32.1,36.6,26.5,55,0,6.1,12.8,18.3,9.32
30.2,34.7,26,68,0,4.5,6.9,25.9,12.09
30.2,34.7,26,68,0,4.5,6.9,25.9,9.31
29.4,35,26,74,0,5.1,9.3,25.9,5.97
29.4,35,26,74,0,5.1,9.3,25.9,4.44
27.4,35.4,24.5,86,0,4.5,8.7,20.6,6.51
27.4,35.4,24.5,86,0,4.5,8.7,20.6,5.3
27.9,33,24.1,87,0,4,7.2,14.8,4.44
27.9,33,24.1,87,0,4,7.2,14.8,4.25
27.8,33,24.4,86,0,4.7,7.4,16.5,5.54
27.8,33,24.4,86,0,4.7,7.4,16.5,7.13
25.9,32.4,24.5,95,0,3.1,6.9,14.8,5.74
25.9,32.4,24.5,95,0,3.1,6.9,14.8,12.05
28.4,33,23.2,83,0,4.7,14.6,25.9,8.53
28.4,33,23.2,83,0,4.7,14.6,25.9,7.03
29.3,33.5,25.4,82,0,4.7,10.6,18.3,6.78
29.3,33.5,25.4,82,0,4.7,10.6,18.3,18.18
28.1,33.2,25,87,0,3.9,7.2,16.5,15.31
28.1,33.2,25,87,0,3.9,7.2,16.5,19.6
28.2,32,24.4,87,0,4.5,7.8,16.5,15.63
28.2,32,24.4,87,0,4.5,7.8,16.5,7.87
28.4,32,24.2,83,0,5.5,12,20.6,6.02
28.4,32,24.2,83,0,5.5,12,20.6,5.98
28.2,32.6,23.7,80,0,5.3,12.2,20.6,12.01
28.2,32.6,23.7,80,0,5.3,12.2,20.6,7.42
28.3,33,24,74,0,5.6,15.7,25.9,7.02
28.3,33,24,74,0,5.6,15.7,25.9,6.89
28.4,32,24,80,0,4.2,7.2,13,7.58
28.4,32,24,80,0,4.2,7.2,13,5.05
28.3,32.1,25,77,0,4.3,16.3,25.9,4.43
28.3,32.1,25,77,0,4.3,16.3,25.9,8.17
24.5,30.7,22.9,94,0,3.2,15.7,24.1,8.32
24.5,30.7,22.9,94,0,3.2,15.7,24.1,6.98
27.4,31,23.2,83,0,4.7,8,13,7.6
27.4,31,23.2,83,0,4.7,8,13,6.53
28.9,33,23,78,0,4.5,4.8,9.4,4.43
28.9,33,23,78,0,4.5,4.8,9.4,4.66
28.9,33,25,80,0,4.7,10.6,18.3,9.29
28.9,33,25,80,0,4.7,10.6,18.3,7.62
27.7,33,24.6,87,0,3.5,8.5,16.5,7.62
27.7,33,24.6,87,3.452,3.5,8.5,16.5,7.16
26.1,34.2,23.2,87,7.87,4,8.1,16.5,7.67
26.1,34.2,23.2,87,7.87,4,8.1,16.5,8.63
28.2,33.4,24.1,77,0.76,5.3,12.8,22.2,7.88
28.2,33.4,24.1,77,0.76,5.3,12.8,22.2,8.38
28,34.4,23.4,75,0,5.6,15.6,22.2,8.81
28,34.4,23.4,75,0,5.6,15.6,22.2,5.61
27.6,32.4,23.4,67,0,5,12.8,20.6,8.38
27.6,32.4,23.4,67,0,5,12.8,20.6,8.94
28.4,33.2,24,64,0,5.3,11.3,14.8,6.92
28.4,33.2,24,64,0,5.3,11.3,14.8,5.89
28.2,34.1,23.9,63,0,5.3,11.9,18.3,6.7
28.2,34.1,23.9,63,0,5.3,11.9,18.3,5.87
29.7,34.6,25,57,0,5.3,5.7,14.8,5.48
29.7,34.6,25,57,0,5.3,5.7,14.8,6.45
30.1,35,23.6,59,0,5.8,7,18.3,5.91
30.1,35,23.6,59,0,5.8,7,18.3,5.54
30.4,35,24.1,56,0,4.8,6.7,16.5,5.18
30.4,35,24.1,56,0,4.8,6.7,16.5,7.34
31.6,37,24.3,50,0,5.3,6.7,13,6.39
31.6,37,24.3,50,0,5.3,6.7,13,6.92
32,37,27,50,0,5.8,8,14.8,5.92
32,37,27,50,0,5.8,8,14.8,4.61
31.8,38,26,49,0,5.3,10,18.3,3.82
31.8,38,26,49,0,5.3,10,18.3,4.44
28.9,34.7,22.1,65,0,5.3,4.8,11.1,4.77
28.9,34.7,22.1,65,0,5.3,4.8,11.1,3.99
29.6,35,22.8,60,0,5.1,3.5,9.4,4.42
29.6,35,22.8,60,0,5.1,3.5,9.4,7.77
30.9,36,23.4,53,0,5.6,6.1,14.8,10.61
30.9,36,23.4,53,0,5.6,6.1,14.8,10.97
30.7,36,25.2,62,0,4.2,6.9,18.3,5.71
30.7,36,25.2,62,0,4.2,6.9,18.3,3.91
31.1,36,26,61,0,5.3,8.7,18.3,5.35
31.1,36,26,61,0,5.3,8.7,18.3,5.46
30.8,36,26.3,65,0,4.3,7,25.9,6.96
30.8,36,26.3,65,0,4.3,7,25.9,9.04
28.6,34,22.6,71,0,3.5,3.3,11.1,8.62
28.6,34,22.6,71,0,3.5,3.3,11.1,6.18
29.4,34.6,22.4,56,0,4.8,5.7,13,5.53
29.4,34.6,22.4,56,0,4.8,5.7,13,4.13
29.7,35,24.6,45,0,5.3,10,20.6,5.11
29.7,35,24.6,45,0,5.3,10,20.6,6.17
28.2,34.8,22.4,38,0,5.6,7.2,16.5,5.55
28.2,34.8,22.4,38,0,5.6,7.2,16.5,4.68
28.6,34.7,23.2,36,0,5.5,8.1,18.3,4.12
28.6,34.7,23.2,36,0,5.5,8.1,18.3,4.14
27.9,35,20.5,31,0,5.3,4.6,13,3.56
27.9,35,20.5,31,0,5.3,4.6,13,3.34
28.3,35.1,20,28,0,5,7,14.8,3.75
28.3,35.1,20,28,0,5,7,14.8,4.27
28.3,35.3,22.4,28,0,4.8,8.9,18.3,3.98
28.3,35.3,22.4,28,0,4.8,8.9,18.3,6.03
27.8,34.6,21.4,31,0,4.7,7.4,18.3,6.17
27.8,34.6,21.4,31,0,4.7,7.4,18.3,6.89
27,33.8,21.7,38,0,4.7,8.3,15.225,9.72
27,33.8,21.7,38,0,4.7,8.3,15.225,7.01
27.7,33.4,19,30,0,4.8,7.8,14.8,5.37
27.7,33.4,19,30,0,4.8,7.8,14.8,4.71
26.4,34,17.1,23,0,5,4.4,13,3.95
26.4,34,17.1,23,0,5,4.4,13,3.62
24.6,34,15.5,32,0,3.4,4.4,13,4.92
24.6,34,15.5,32,0,3.4,4.4,13,7.83
23.2,32.8,15.3,37,0,1.9,2.6,9.4,4.77
23.2,32.8,15.3,37,0,1.9,2.6,9.4,5.43
23.2,31.6,14.7,41,0,2.3,3.5,13,5.9
23.2,31.6,14.7,41,0,2.3,3.5,13,6.43
23.1,31,14.7,44,0,1.6,4.3,11.1,8.35
23.1,31,14.7,44,0,1.6,4.3,11.1,9.36
24.3,33,17,24,0,3.5,7.4,16.5,4.86
24.3,33,17,24,0,3.5,7.4,16.5,4.36
22.1,31,13.2,31,0,1.8,4.6,14.8,3.83
22.1,31,13.2,31,0,1.8,4.6,14.8,3.99
23.8,31.2,12.2,23,0,3.2,5.9,13,4.96
23.8,31.2,12.2,23,0,3.2,5.9,13,3.98
23.1,31.025,12.875,27.25,0,2.725,5.4,13.45,4.4
23.1,31.025,12.875,27.25,0,2.725,5.4,13.45,3.92
22.7,30.7,13.9,32,0,2.7,5.2,13,5.63
22.7,30.7,13.9,32,0,2.7,5.2,13,3.53
20.8,30,12.5,38,0,2.6,2.4,11.1,3.33
20.8,30,12.5,38,0,2.6,2.4,11.1,3.34
20.4,28.8,12.7,39,0,2.7,3.1,13,5.75
20.4,28.8,12.7,39,0,2.7,3.1,13,6.66
21.4,30.4,11,33,0,2.7,3.1,11.1,5.4
21.4,30.4,11,33,0,2.7,3.1,11.1,5.46
21.9,31.6,12,33,0,2.7,3.5,13,5.57
21.9,31.6,12,33,0,2.7,3.5,13,5.24
22,31.6,12.4,33,0,3.2,5.2,13,3.05
22,31.6,12.4,33,0,3.2,5.2,13,3.19
23.8,30,16.9,24,0,3.4,8,13,4.46
23.8,30,16.9,24,0,3.4,8,13,5.38
23.2,30.7,16,29,0,3.2,8.1,14.8,7.05
23.2,30.7,16,29,0,3.2,8.1,14.8,4.39
21.7,30.4,14.5,32,0,3.7,5.2,13,4.66
21.7,30.4,14.5,32,0,3.7,5.2,13,5.52
20.5,29.6,12.8,51,0,2.3,3.9,16.5,3.45
20.5,29.6,12.8,51,0,2.3,3.9,16.5,5.38
20.1,27,13,53,0,1.9,4.1,11.1,3.15
20.1,27,13,53,0,1.9,4.1,11.1,2.73
18.4,28,11.4,40,0,2.6,2.4,9.4,3.97
18.4,28,11.4,40,0,2.6,2.4,9.4,4.47
20.1,29.7,11.2,43,0,2.6,3.1,9.4,3.77
20.1,29.7,11.2,43,0,2.6,3.1,9.4,4.87
20.1,29.4,11.6,53,0,2.4,4.1,9.4,4.61
20.1,29.4,11.6,53,0,2.4,4.1,9.4,2.6
20.2,29.4,11.6,49,0,2.7,3,11.1,2.9
20.2,29.4,11.6,49,0,2.7,3,11.1,1.68
20.6,27.9,15.7,53,0,3.2,3.5,14.8,1.35
20.6,27.9,15.7,53,0,3.2,3.5,14.8,1.46
19.8,26.1,13,53,0,2.4,3.7,13,1.79
19.8,26.1,13,53,0,2.4,3.7,13,2.37
18.3,26.7,11.2,42,0,2.6,4.1,16.5,2.74
18.3,26.7,11.2,42,0,2.6,4.1,16.5,2.55
17.1,26.2,9.5,42,0,2.9,3.9,11.1,2.6
17.1,26.2,9.5,42,0,2.9,3.9,11.1,2.65
19.1,26,8.5,34,0,2.6,5.6,13,3.02
19.1,26,8.5,34,0,2.6,5.6,13,3.3
19.9,27,11,29,0,3.4,8.3,14.8,2.77
19.9,27,11,29,0,3.4,8.3,14.8,3.33
18.2,28.1,13,40,0,2.4,12.4,24.1,3.99
18.2,28.1,13,40,0,2.4,12.4,24.1,3.22
17.5,25,10,48,0,2.9,4.6,14.8,2.55
17.5,25,10,48,0,2.9,4.6,14.8,2.65
17.1,25.6,9.3,50,0,2.9,3,11.1,2.41
17.1,25.6,9.3,50,0,2.9,3,11.1,3.03
17.48,25.86,10.32,47.2,0,2.8,5.52,15.18,2.83
16.26,24.2,10.48,76,0,2.04,5.7,14.4,3.74
16.5,24,11,70,0,2.1,8,16.5,3.76
16.5,24,11,70,0,2.1,8,16.5,3.94
16,24.7,9.8,81,0,1.8,4.3,13,4.72
16,24.7,9.8,81,0,1.8,4.3,13,3.88
16.3,23.6,10.8,78,0,2.4,3.9,13,2.63
16.3,23.6,10.8,78,0,2.4,3.9,13,2.84
17.3,24.1,14,63,0,2.9,6.1,18.3,2.36
17.3,24.1,14,63,0,2.9,6.1,18.3,2.71
15.6,22.4,10,58,0,2.6,12.2,20.6,2.53
15.6,22.4,10,58,0,2.6,12.2,20.6,2.7
14.6,20.7,9,52,0,2.6,5.9,18.3,3.32
14.6,20.7,9,52,0,2.6,5.9,18.3,3.37
12.5,20,4,39,0,3.2,2.6,11.1,1.67
12.5,20,4,39,0,3.2,2.6,11.1,1.63
14.1,20.6,5,43,0,2.9,6.1,13,2.87
14.1,20.6,5,43,0,2.9,6.1,13,1.89
15.1,21,7.9,46,0,2.7,7.2,16.5,1.73
15.1,21,7.9,46,0,2.7,7.2,16.5,1.62
15.7,23,6.7,35,0,3.7,8.5,16.5,1.69
15.7,23,6.7,35,0,3.7,8.5,16.5,1.72
15.3,23.3,7.2,40,0,3.7,0.9,11.1,2.19
15.3,23.3,7.2,40,0,3.7,0.9,11.1,1.44
16.3,22.6,9.3,48,0,2.7,1.5,13,2.35
16.3,22.6,9.3,48,0,2.7,1.5,13,3.76
21.5,28.8,17.2,62,0,2.9,9.6,16.5,3.41
21.5,28.8,17.2,62,0,2.9,9.6,16.5,2.31
15.7,27.4,12,96,0,1.4,9.3,22.2,3.25
15.7,27.4,12,96,0,1.4,9.3,22.2,3.81
14.3,19,10.8,83,0,2.7,7.8,14.8,3.28
14.3,19,10.8,83,0,2.7,7.8,14.8,3.12
19.2,26,11,60,0,3.1,5.4,13,2.28
19.2,26,11,60,0,3.1,5.4,13,3.13
18.7,26.9,12.1,64,0,3.1,4.4,11.1,4.03
18.7,26.9,12.1,64,0,3.1,4.4,11.1,3.18
18.8,24.8,14.1,62,0,3.5,3.5,14.8,4.75
18.8,24.8,14.1,62,0,3.5,3.5,14.8,3.93
19.1,25,13.6,69,0,3.4,3.5,13,2.85
19.1,25,13.6,69,0,3.4,3.5,13,2.41
16.7,24,8,36,0,4.5,1.9,13,2.83
16.7,24,8,36,0,4.5,1.9,13,2.65
18.3,25,9.5,41,0,3.7,1.7,11.1,3.26
18.3,25,9.5,41,0,3.7,1.7,11.1,4.43
17.8,25.1,11,35,0,4.5,3.3,16.5,3.26
17.8,25.1,11,35,0,4.5,3.3,16.5,3.33
18.7,26,11,37,0,3.9,2.4,9.4,3.66
18.7,26,11,37,0,3.9,2.4,9.4,2.73
19,27,8.8,33,0,3.7,1.9,5.4,2.91
19,27,8.8,33,0,3.7,1.9,5.4,2.96
20.9,28.7,11.6,31,0,4.2,2.2,9.4,2.62
20.9,28.7,11.6,31,0,4.2,2.2,9.4,3.25
25.5,33,16,31,0,4.3,5,22.2,2.84
25.5,33,16,31,0,4.3,5,22.2,2.88
24.3,33.7,17.4,29,0,3.7,9.4,35.2,3.17
24.3,33.7,17.4,29,0,3.7,9.4,35.2,3.68
20.3,31.8,13,23.5,0,4.8,4.4,22.2,4.15
20.3,31.8,13,23.5,0,4.8,4.4,22.2,3.99
22.7,30,14,21,0,4.5,4.3,20.6,3.64
22.7,30,14,21,0,4.5,4.3,20.6,3.19
21.6,30.3,13.6,23,0,4.3,3.3,14.8,2.41
21.6,30.3,13.6,23,0,4.3,3.3,14.8,4.85
23.3,31,12.9,24,0,4.8,7,13,3.27
23.3,31,12.9,24,0,4.8,7,13,3.68
25.9,33.7,18,32,0,4.5,8,18.3,4.06
25.9,33.7,18,32,0,4.5,8,18.3,3.67
22.3,32.5,19,52,0,3.2,12.2,22.2,4.79
22.3,32.5,19,52,0,3.2,12.2,22.2,4.66
22.2,29.8,17,30,0,4.8,9.8,14.8,4.43
22.2,29.8,17,30,0,4.8,9.8,14.8,5.55
23.9,30.6,16.7,23,0,4.2,10.4,18.3,4.91
23.9,30.6,16.7,23,0,4.2,10.4,18.3,3.57
23.6,31,18,34,0,3.9,7.2,24.1,2.85
23.6,31,18,34,0,3.9,7.2,24.1,3.08
22,30.1,16,48,0,3.7,8.7,20.6,3.08
22,30.1,16,48,0,3.7,8.7,20.6,4.72
19.8,26,11.1,30,0,4.2,7.2,14.8,4.29
19.8,26,11.1,30,0,4.2,7.2,14.8,3.52
21.7,27,14.4,27,0,3.7,7,18.3,4.3
21.7,27,14.4,27,0,3.7,7,18.3,3.73
23.5,30.2,16.9,26,0,3.9,5,13,3.03
23.5,30.2,16.9,26,0,3.9,5,13,3.79
22.9,31.9,17.7,53,0,3.5,6.5,16.5,3.39
22.9,31.9,17.7,53,0,3.5,6.5,16.5,3.85
25.2,32,16.9,28,0,3.5,4.6,18.3,3.7
25.2,32,16.9,28,0,3.5,4.6,18.3,4.53
27.2,34,16.7,24,0,4.2,3.1,13,4.06
27.2,34,16.7,24,0,4.2,3.1,13,3.08
29.5,36,21,23,0,3.9,5,16.5,3.24
29.5,36,21,23,0,3.9,5,16.5,5.02
30.6,37,21.4,22,0,3.9,4.4,14.8,9.83
30.6,37,21.4,22,0,3.9,4.4,14.8,19.09
31.8,40.2,21.3,21,0,4.2,5.2,20.6,21.62
31.8,40.2,21.3,21,0,4.2,5.2,20.6,16.98
32.7,41.4,22.4,13,0,4.5,9.6,18.3,5.94
32.7,41.4,22.4,13,0,4.5,9.6,18.3,7.3
33.1,39.9,25,14,0,4.7,8.3,16.5,7.77
33.1,39.9,25,14,0,4.7,8.3,16.5,9.46
33.3,40.3,25.6,17,0,5,5.9,16.5,9.87
33.3,40.3,25.6,17,0,5,5.9,16.5,10.12
33.7,39.8,23.8,18,0,4.3,9.3,29.4,8.88
33.7,39.8,23.8,18,0,4.3,9.3,29.4,8.81
28.7,36,22,7,0,3.7,8.1,18.3,10.71
28.7,36,22,7,0,3.7,8.1,18.3,9.37
28.4,34.8,19.5,7,0,4.3,6.7,18.3,8.91
28.4,34.8,19.5,7,0,4.3,6.7,18.3,12.35
28.4,34.6,21,9,0,4.5,9.8,18.3,10.35
28.4,34.6,21,9,0,4.5,9.8,18.3,14
33.3,40.5,23,11,0,4.3,5,14.8,7.93
33.3,40.5,23,11,0,4.3,5,14.8,7.89
33.9,42,24,12,0,4.2,4.6,18.3,8.73
33.9,42,24,12,0,4.2,4.6,18.3,10.53
34.5,42.4,25.1,11,0,4.2,8.3,20.6,17.47
34.5,42.4,25.1,11,0,4.2,8.3,20.6,25.1
34.02,41.86,24.24,11.4,0,4.22,6.16,18.52,14.02
31.915,40.2825,24.305,21.175,0,4.0525,9.92,23.6525,10.11
31.915,40.2825,24.305,21.175,0,4.0525,9.92,23.6525,7.69
31.915,40.2825,24.305,21.175,0,4.0525,9.92,23.6525,11.86
31.915,40.2825,24.305,21.175,0,4.0525,9.92,23.6525,12.37
31.915,40.2825,24.305,21.175,0,4.0525,9.92,23.6525,17.85
31.915,40.2825,24.305,21.175,0,4.0525,9.92,23.6525,12.42
29.6,38.4,24,31,0,3.9,13,27.8,11.69
29.6,38.4,24,31,0,3.9,13,27.8,10.87
29.6,38.4,24,31,0,3.9,13,27.8,6.87
29.6,38.4,24,31,0,3.9,13,27.8,6.83
29.6,38.4,24,31,0,3.9,13,27.8,8.75
29.6,38.4,24,31,0,3.9,13,27.8,12.15
29.6,38.4,24,31,0,3.9,13,27.8,12.45
29.6,37,20.6,24,0,4.7,9.6,25.9,9.56
29.6,37,20.6,24,0,4.7,9.6,25.9,9.3
32.1,39.5,23,17,0,4.8,11.3,22.2,8.47
32.1,39.5,23,17,0,4.8,11.3,22.2,8.37
32.6,39.4,27,10,0,4.5,10.2,18.3,9.69
32.6,39.4,27,10,0,4.5,10.2,18.3,10.37
33.8,40,24.4,11,0,4.3,7.8,16.5,12.16
33.8,40,24.4,11,0,4.3,7.8,16.5,13.23
34,40.7,28.8,19,0,4,8.3,22.2,7.85
34,40.7,28.8,19,0,4,8.3,22.2,9.87
37.2,44,29.8,13,0,3.7,16.7,46.5,7.5
37.2,44,29.8,13,0,3.7,16.7,46.5,8.52
35.4,44.5,30.9,19,0,3.7,12.8,33.5,11.49
35.4,44.5,30.9,19,0,3.7,12.8,33.5,15.26
36,43.6,29.2,17,0,4.2,13.9,31.7,33.55
36,43.6,29.2,17,0,4.2,13.9,31.7,12.99
36.9,42,28.1,17,0,4.3,8.1,18.3,9.77
36.9,42,28.1,17,0,4.3,8.1,18.3,12.25
37.1,43,30.5,15,0,4.2,16.5,29.4,6.3
37.1,43,30.5,15,0,4.2,16.5,29.4,10.08
36.2,43.5,31,17,0,3.9,16.9,29.4,9.97
36.2,43.5,31,17,0,3.9,16.9,29.4,8.37
34.1,43,23.5,26,0,3.4,15.9,35.2,8.17
34.1,43,23.5,26,0,3.4,15.9,35.2,5.66
34.5,43.6,27.1,25,0,3.1,5.9,14.8,5.81
34.5,43.6,27.1,25,0,3.1,5.9,14.8,8.84
30.6,40.6,22,36,0,2.6,17.6,37,14.02
30.6,40.6,22,36,0,2.6,17.6,37,16.74
35.6,41.2,25.8,27,0,4.5,8.7,20.6,12.27
35.6,41.2,25.8,27,0,4.5,8.7,20.6,11.11
38.3,44,29.6,21,0,4,13.5,24.1,11.76
38.3,44,29.6,21,0,4,13.5,24.1,12.47
38.3,45,32,18,0,4.5,14.8,25.9,13.18
38.3,45,32,18,0,4.5,14.8,25.9,15.38
27.7,39,23,67,0,2.9,17,37,18.84
27.7,39,23,67,0,2.9,17,37,9.65
27.1,36.9,20.5,68,0,3.5,6.9,25.9,8
27.1,36.9,20.5,68,0,3.5,6.9,25.9,7.57
33.3,39,23.3,47,0,4,3.7,13,7.4
33.3,39,23.3,47,0,4,3.7,13,6.3
36.9,43,28.8,25,0,4.2,12,77.8,14.88
36.9,43,28.8,25,0,4.2,12,77.8,23.62
32.7,41.2,28,48,0,3.2,15.7,29.4,18.13
32.7,41.2,28,48,0,3.2,15.7,29.4,20.36
32.3,36.5,25,44,0,4.2,12.8,22.2,18.74
32.3,36.5,25,44,0,4.2,12.8,22.2,15.1
30.8,37.6,22.6,53,0,3.7,7,22.2,23.8
30.8,37.6,22.6,53,0,3.7,7,22.2,16.13
33.6,39.6,26.9,36,0,3.9,14.3,33.5,19.06
33.6,39.6,26.9,36,0,3.9,14.3,33.5,22.43
34.1,41,29,34,0,4.2,16.1,27.8,23.82
34.1,41,29,34,0,4.2,16.1,27.8,22.56
32.1,41,18.4,47,0,3.7,9.1,22.2,24.67
32.1,41,18.4,47,0,3.7,9.1,22.2,23.31
34.7,40,30,41,0,3.9,14.8,27.8,15.8
34.7,40,30,41,0,3.9,14.8,27.8,15.86
33.9,40.3,26,42,0,3.9,15.4,25.9,16.51
33.9,40.3,26,42,0,3.9,15.4,25.9,19.94
31.9,39.2,24.3,43,0,3.7,11.5,27.8,23.9
31.9,39.2,24.3,43,5.97,3.7,11.5,27.8,37.11
35.3,40,30,41,0,4.2,4.4,20.6,19.35
35.3,40,30,41,0,4.2,4.4,20.6,10.01
33.5,40.8,29,53,11.94,3.9,8.5,22.2,10.53
33.5,40.8,29,53,11.94,3.9,8.5,22.2,10.59
30.3,40.8,26,66,5.97,3.5,10.7,33.5,12.28
30.3,40.8,26,66,0,3.5,10.7,33.5,19.23
29.4,35.2,25,78,0,3.2,6.5,14.8,21.63
29.4,35.2,25,78,0,3.2,6.5,14.8,16.76
29.8,34.2,25.4,74,0,4,6.9,22.2,9.08
29.8,34.2,25.4,74,0,4,6.9,22.2,11.55
30.4,34.6,26,70,0,3.7,13.5,22.2,5.98
30.4,34.6,26,70,0,3.7,13.5,22.2,5.02
32.3,36.8,26.5,49,0,4.2,14.6,22.2,4.6
32.3,36.8,26.5,49,0,4.2,14.6,22.2,3.36
33.3,37.2,27.4,46,0,4.5,13.3,20.6,4.75
33.3,37.2,27.4,46,0,4.5,13.3,20.6,4.32
33.6,38.2,28.4,44,0,4,15.4,27.8,4.42
33.6,38.2,28.4,44,0,4,15.4,27.8,4.39
