T,TM,Tm,H,PP,VV,V,VM,SO2
13.4,20,5,57,0,3.1,7,22.2,4.460869565
13.7,21,4.8,59,0,1.9,5.7,13,4.460869565
13.7,21,4.8,59,0,1.9,5.7,13,4.460869565
14.7,23,5.7,69,0,2.1,4.4,11.1,4.460869565
14.7,23,5.7,69,0,2.1,4.4,11.1,4.460869565
18.2,25,10.2,58,0,3.1,7.6,16.5,4.460869565
18.2,25,10.2,58,0,3.1,7.6,16.5,4.460869565
18.5,26,10.7,60,0,2.6,11.9,22.2,4.460869565
18.5,26,10.7,60,0,2.6,11.9,22.2,4.460869565
17.4,25,9.3,63,0,2.7,6.7,14.8,4.460869565
17.4,25,9.3,63,0,2.7,6.7,14.8,4.460869565
20.5,28,11.7,68,0,2.3,1.9,9.4,4.460869565
20.5,28,11.7,68,0,2.3,1.9,9.4,4.460869565
20.6,28,12.3,71,0,2.1,3.7,13,4.460869565
20.6,28,12.3,71,0,2.1,3.7,13,4.460869565
19.9,24,15.5,75,0,2.1,6.3,14.8,4.460869565
19.9,24,15.5,75,0,2.1,6.3,14.8,4.460869565
16.9,23,9.1,78,0,1.4,2.8,7.6,4.460869565
16.9,23,9.1,78,0,1.4,2.8,7.6,4.460869565
15.9,20,11.5,87,0,1.6,2.4,7.6,4.460869565
15.9,20,11.5,87,0,1.6,2.4,7.6,4.460869565
15.9,22,8.7,81,0,1.6,3.9,14.8,4.460869565
15.9,22,8.7,81,0,1.6,3.9,14.8,4.460869565
17.3,24,10.1,79,0,1.8,3,11.1,4.460869565
17.3,24,10.1,79,0,1.8,3,11.1,4.460869565
20.3,27,14.1,59,0,3.2,7.8,18.3,4.460869565
20.3,27,14.1,59,0,3.2,7.8,18.3,4.460869565
19.1,26.2,10.6,63,0,3.2,3.3,14.8,4.460869565
19.1,26.2,10.6,63,0,3.2,3.3,14.8,4.460869565
19.9,28,10.1,59,0,2.9,1.1,11.1,4.460869565
19.9,28,10.1,59,0,2.9,1.1,11.1,4.460869565
22.1,29,13.1,63,0,3.1,3.3,11.1,4.460869565
22.1,29,13.1,63,0,3.1,3.3,11.1,4.460869565
21.7,29,14.5,64,0,2.9,3.9,11.1,4.460869565
21.7,29,14.5,64,0,2.9,3.9,11.1,4.460869565
20.2,27,12,62,0,2.9,3.7,11.1,4.460869565
20.2,27,12,62,0,2.9,3.7,11.1,4.460869565
22.8,29,15.6,73,0,1.9,3.3,11.1,4.460869565
22.8,29,15.6,73,0,1.9,3.3,11.1,4.460869565
23.9,31,16.8,70,0,2.4,6.1,14.8,4.460869565
23.9,31,16.8,70,0,2.4,6.1,14.8,4.460869565
25.4,33.5,16.3,58,0,3.5,4.6,11.1,4.460869565
25.4,33.5,16.3,58,0,3.5,4.6,11.1,4.460869565
20.3,27,11.5,50,0,3.9,5.4,11.1,4.460869565
20.3,27,11.5,50,0,3.9,5.4,11.1,4.460869565
21.2,29,12.1,54,0,3.7,3.7,14.8,4.460869565
21.2,29,12.1,54,0,3.7,3.7,14.8,4.460869565
22.3,30,12.1,48,0,3.9,4.6,13,4.460869565
22.3,30,12.1,48,0,3.9,4.6,13,9.7775
24.4,33,13.7,53,0,3.5,4.4,16.5,9.7775
24.4,33,13.7,53,0,3.5,4.4,16.5,9.7775
25.7,34,15.4,51,0,4,4.8,13,9.7775
25.7,34,15.4,51,0,4,4.8,13,9.7775
25.8,33,18.1,48,0,3.9,5.2,11.1,9.7775
25.8,33,18.1,48,0,3.9,5.2,11.1,9.7775
23.6,31,12.4,42,0,4.3,4.6,14.8,9.7775
23.6,31,12.4,42,0,4.3,4.6,14.8,9.7775
24.1,32,14.1,47,0,4,5,16.5,9.7775
24.1,32,14.1,47,0,4,5,16.5,10.28333333
24.4,30,18.2,61,0,2.7,2.8,9.4,10.28333333
24.4,30,18.2,61,0,2.7,2.8,9.4,10.28333333
20.7,28,11.7,46,0,4,8.9,18.3,10.28333333
20.7,28,11.7,46,0,4,8.9,18.3,10.28333333
22.1,29,11.2,44,0,3.9,5,11.1,10.28333333
22.1,29,11.2,44,0,3.9,5,11.1,10.28333333
22.1,29,12.1,47,0,3.7,5.9,16.5,10.28333333
22.1,29,12.1,47,0,3.7,5.9,16.5,10.28333333
21.3,26.5,15.1,67,0,1.9,3.9,11.1,10.28333333
21.3,26.5,15.1,67,0,1.9,3.9,11.1,10.28333333
24.4,31,15,55,0,3.1,6.1,13,10.28333333
24.4,31,15,55,0,3.1,6.1,13,10.28333333
24.6,31,15.6,60,0,3.5,6.3,11.1,10.28333333
24.6,31,15.6,60,0,3.5,6.3,11.1,10.28333333
30.9,38,22.5,49,0,3.7,11.1,22.2,7.53
30.9,38,22.5,49,0,3.7,11.1,22.2,11.56
27.9,34,20.6,63,0,3.1,7.4,14.8,11.76
27.9,34,20.6,63,0,3.1,7.4,14.8,4.2
29.4,35,21.6,59,0,3.2,7.8,18.3,6.25
29.4,35,21.6,59,0,3.2,7.8,18.3,6.12
28.7,33,22,68,0,2.9,4.6,11.1,5.52
28.7,33,22,68,0,2.9,4.6,11.1,3.5
31,37,22.7,63,0,2.9,4.3,18.3,3.45
31,37,22.7,63,0,2.9,4.3,18.3,5.08
30.6,37,22.6,58,0,3.1,3.1,11.1,5.25
30.6,37,22.6,58,0,3.1,3.1,11.1,6.72
32.6,40,23.8,46,0,3.1,3,18.3,9.34
32.6,40,23.8,46,0,3.1,3,18.3,7.14
31.2,36.2,23.1,65,0,3.1,7.4,14.8,5.83
31.2,36.2,23.1,65,0,3.1,7.4,14.8,9.59
32.7,39.2,23.2,44,0,3.9,3.5,11.1,9.64
32.7,39.2,23.2,44,0,3.9,3.5,11.1,12.06
31.2,38.2,21.6,25,0,4.3,9.1,22.2,12.71
31.2,38.2,21.6,25,0,4.3,9.1,22.2,14.06
31.4,38,23.2,49,0,3.9,7.4,18.3,12.86
31.4,38,23.2,49,0,3.9,7.4,18.3,7.53
31.7,37,23.6,53,0,3.2,9.4,14.8,6.95
31.7,37,23.6,53,0,3.2,9.4,14.8,15.41
29.3,34,23.7,46,0,3.2,14.3,33.5,9.8
29.3,34,23.7,46,0,3.2,14.3,33.5,9.83
32.2,37.5,26,61,0,2.4,6.9,14.8,9.904
32.2,37.5,26,61,0,2.4,6.9,14.8,10.65
27.8,31,23.5,61,0,2.7,15.6,18.3,12.57
27.8,31,23.5,61,0,2.7,15.6,18.3,13.47
28.3,32,22.9,73,0,2.7,14.4,20.6,9.57
28.3,32,22.9,73,0,2.7,14.4,20.6,7.66
33.2,40.2,23,42,0,4,7.2,18.3,21.46
33.2,40.2,23,42,0,4,7.2,18.3,10.6
32.9,40.5,22.2,31,0,4.2,6.1,18.3,3.32
32.9,40.5,22.2,31,0,4.2,6.1,18.3,8.42
33.4,41,22.3,27,0,3.9,4.6,18.3,8.874
33.4,41,22.3,27,0,3.9,4.6,18.3,7.22
28.1,31,22.6,53,0,3.2,9.3,25.9,14.81
28.1,31,22.6,53,0,3.2,9.3,25.9,18.5
30.8,37,21.7,44,0,4.2,2.4,11.1,20.26
30.8,37,21.7,44,0,4.2,2.4,11.1,21.96
33.7,40.2,22.6,40,0,4.2,2.8,11.1,19.8
33.7,40.2,22.6,40,0,4.2,2.8,11.1,24.95
31.9,37,23.7,57,0,3.9,11.5,20.6,20.66
31.9,37,23.7,57,0,3.9,11.5,20.6,21.41
31.7,36,24.8,64,0,3.2,14.4,22.2,26.09
31.7,36,24.8,64,0,3.2,14.4,22.2,23.98
25.4,29,19.5,75,0,3.2,9.4,24.1,21.17
25.4,29,19.5,75,0,3.2,9.4,24.1,21.39
32.4,37,26.1,61,0,3.4,8.3,25.9,20.43
32.4,37,26.1,61,0,3.4,8.3,25.9,21.61
32.6,37,26.5,60,0,3.9,12.6,22.2,22.51
32.6,37,26.5,60,0,3.9,12.6,22.2,22.27
31.4,37.5,25.6,65,0,3.2,14.8,27.8,26.1
31.4,37.5,25.6,65,0,3.2,14.8,27.8,24.59
34,41,24.7,50,0,4,5.9,16.5,19.85
34,41,24.7,50,0,4,5.9,16.5,20.66
35.2,42,27.4,47,0,3.4,3.1,9.4,21.75
35.2,42,27.4,47,0,3.4,3.1,9.4,18.99
36.8,43,27.7,44,0,3.7,8.9,18.3,20.99
36.8,43,27.7,44,0,3.7,8.9,18.3,29.86
35,42,28,49,0,3.7,11.9,24.1,20.68
35,42,28,49,0,3.7,11.9,24.1,22.84
31.4,38,25,55,0,4.2,18.9,25.9,17.53
31.4,38,25,55,0,4.2,18.9,25.9,16.88
27.5,31.2,21.2,72,0,2.9,14.1,29.4,20.61
27.5,31.2,21.2,72,0,2.9,14.1,29.4,28.35
31.8,36.2,25.1,63,0,4,10.9,18.3,23.45
31.8,36.2,25.1,63,0,4,10.9,18.3,24.46
33.5,39.4,26.6,62,0,3.5,4.3,11.1,26.59
33.5,39.4,26.6,62,0,3.5,4.3,11.1,25.24
32.9,39,28,64,0,3.2,6.1,18.3,20.03
32.9,39,28,64,0,3.2,6.1,18.3,16.82
34.4,42,25.3,53,0,3.4,7.2,18.3,20.24
34.4,42,25.3,53,0,3.4,7.2,18.3,58.61
26,27,23.3,94,0,2.1,5,18.3,37.5
26,27,23.3,94,0,2.1,5,18.3,30.54
29.4,32.2,23.7,80,0,3.2,6.5,14.8,38.42
29.4,32.2,23.7,80,0,3.2,6.5,14.8,59.67
30.8,36,25.1,72,0,3.1,5.9,22.2,46.3
30.8,36,25.1,72,0,3.1,5.9,22.2,39.91
33.4,40,26.8,61,0,3.4,7.2,14.8,38.89
33.4,40,26.8,61,0,3.4,7.2,14.8,34.58
33.9,39,27.2,62,0,3.5,10.6,18.3,54.94
33.9,39,27.2,62,0,3.5,10.6,18.3,51.15
29.8,34,21.5,76,0,3.2,10.9,27.8,46.2
29.8,34,21.5,76,0,3.2,10.9,27.8,45.23
33.1,40,27.5,62,0,3.2,8.7,22.2,50.93
33.1,40,27.5,62,0,3.2,8.7,22.2,54.55
29.6,33,25.1,78,0,3.1,9.3,13,39.37
29.6,33,25.1,78,0,3.1,9.3,13,41.33
28.8,35.2,25.6,84,0,3.1,3.9,18.3,34.09
28.8,35.2,25.6,84,0,3.1,3.9,18.3,33.04
32.4,36,26.1,66,0,3.5,13.7,25.9,34.99
32.4,36,26.1,66,0,3.5,13.7,25.9,37.05
32.2,36,26.7,67,0,3.4,16.3,22.2,53.72
32.2,36,26.7,67,0,3.4,16.3,22.2,51.63
32.7,38,27.1,64,0,3.9,15,25.9,36.7
32.7,38,27.1,64,0,3.9,15,25.9,49.93
28.8,32,25,88,0,2.4,5.2,13,42.33
28.8,32,25,88,0,2.4,5.2,13,30.81
28.9,33,24.5,87,0,3.1,6.9,18.3,39.19
28.9,33,24.5,87,0,3.1,6.9,18.3,56.84
29.8,35,24.7,84,0,3.2,5,14.8,61.32
29.8,35,24.7,84,0,3.2,5,14.8,52.83
29.1,33,25.8,87,0,2.7,6.5,11.1,45.91
29.1,33,25.8,87,0,2.7,6.5,11.1,66.87
30.1,34,26.5,81,0,3.1,6.1,14.8,70.52
30.1,34,26.5,81,0,3.1,6.1,14.8,50.29
28.6,34,26,90,0,2.1,8,20.6,44.99
28.6,34,26,90,0,2.1,8,20.6,53.83
28.3,32,25.7,87,0,2.4,11.3,22.2,59.01
28.3,32,25.7,87,0,2.4,11.3,22.2,49.61
30.3,34,26.1,77,0,3.4,11.5,20.6,43.97
30.3,34,26.1,77,0,3.4,11.5,20.6,45.92
31.7,35,27.5,71,0,3.5,10,18.3,47.9
31.7,35,27.5,71,0,3.5,10,18.3,47.68
30.3,35,27,77,0,3.1,13.3,25.9,49.05
30.3,35,27,77,0,3.1,13.3,25.9,47.83
28.4,32,23,84,0,3.1,16.5,24.1,49.66
28.4,32,23,84,0,3.1,16.5,24.1,50.08
27.7,30,25.7,90,0,2.7,13.9,22.2,48.81
27.7,30,25.7,90,0,2.7,13.9,22.2,45.88
27.8,30,25,83,0,3.1,14.3,22.2,29.76
27.8,30,25,83,0,3.1,14.3,22.2,31.86
28.6,31,25.2,82,0,3.2,20.6,29.4,35.29
28.6,31,25.2,82,0,3.2,20.6,29.4,37.73
28.4,32,25.8,87,0,2.9,12.4,20.6,33.66
28.4,32,25.8,87,0,2.9,12.4,20.6,37.48
30.9,35.2,26.7,80,0,3.5,5.7,11.1,39.67
30.9,35.2,26.7,80,0,3.5,5.7,11.1,34.47
28.5,35,26,88,0,3.2,5.2,18.3,34.57
28.5,35,26,88,0,3.2,5.2,18.3,36.39
28.9,32.5,26,87,0,2.9,7.4,14.8,36.33
28.9,32.5,26,87,6.1,2.9,7.4,14.8,28.47
28.1,29.5,25.7,92,6.1,3.2,8,16.5,37.08
28.1,29.5,25.7,92,6.1,3.2,8,16.5,39.86
30.6,35,28.1,84,6.1,3.1,10.6,22.2,38.42
30.6,35,28.1,84,6.1,3.1,10.6,22.2,32.37
30.8,34.2,27.5,81,6.1,3.5,8.3,18.3,36.21
30.8,34.2,27.5,81,6.1,3.5,8.3,18.3,30.96
30.6,35,26.7,83,0,3.7,5.9,14.8,37.8
30.6,35,26.7,83,0,3.7,5.9,14.8,33.92
27.8,29,26,91,2.033333333,3.2,3.5,7.6,35.52
27.8,29,26,91,2.033333333,3.2,3.5,7.6,54.87
26.9,30,24.7,91,2.033333333,3.1,4.8,25.9,50.76
26.9,30,24.7,91,0,3.1,4.8,25.9,42.64
27.8,30,25.6,91,0,2.7,4.3,11.1,39.32
27.8,30,25.6,91,0,2.7,4.3,11.1,38.02
31,34,27.2,73,0,3.9,13.5,22.2,38.49
31,34,27.2,73,0,3.9,13.5,22.2,37.43
30.7,34,26.6,75,0,3.7,10,24.1,38.53
30.7,34,26.6,75,0,3.7,10,24.1,27.21
31,35,26.2,74,0,3.5,5.2,11.1,35.57
31,35,26.2,74,0,3.5,5.2,11.1,33.35
31,35,26.2,79,0,3.2,5.9,18.3,42.83
31,35,26.2,79,0,3.2,5.9,18.3,33.4
31.8,36,27.4,75,0,3.4,5.7,14.8,39.98
31.8,36,27.4,75,0,3.4,5.7,14.8,39.26
28.7,31,26.4,87,0,3.2,13,25.9,35.41
28.7,31,26.4,87,0,3.2,13,25.9,36.22
28.6,33,26,89,0,3.1,1.9,22.2,35.5
28.6,33,26,89,0,3.1,1.9,22.2,37.06
27.4,29,24.2,93,0,2.9,3.5,11.1,42.15
27.4,29,24.2,93,0,2.9,3.5,11.1,38.04
29.3,34,26,83,0,3.4,8.3,18.3,34.89
29.3,34,26,83,0,3.4,8.3,18.3,37.91
30.6,34.2,26,77,0,3.5,7,18.3,36.91
30.6,34.2,26,77,0,3.5,7,18.3,45.05
30.4,36,26.5,77,0,3.2,3.3,18.3,44.85
30.4,36,26.5,77,0,3.2,3.3,18.3,41.25
31.6,35,26.6,77,0,3.5,1.9,9.4,48.51
31.6,35,26.6,77,0,3.5,1.9,9.4,51.35
30.6,35.2,26.6,84,0,3.2,3.7,11.1,50.18
30.6,35.2,26.6,84,0,3.2,3.7,11.1,49.53
30.3,34.5,24.8,81,0,3.4,3,11.1,46.51
30.3,34.5,24.8,81,10.616,3.4,3,11.1,50.87
30.3,33.2,27.2,85,18.03,2.9,2.4,14.8,48
30.3,33.2,27.2,85,18.03,2.9,2.4,14.8,47.24
30.7,34,26.6,80,0,3.1,2.8,9.4,48.42
30.7,34,26.6,80,0,3.1,2.8,9.4,45.13
29.2,35,26,81,17.02,3.2,6.3,16.5,54.47
29.2,35,26,81,17.02,3.2,6.3,16.5,49.48
28.3,30,25.6,86,4.635,3.1,14.1,24.1,49.89
28.3,30,25.6,86,4.635,3.1,14.1,24.1,47.22
28.4,33,25.8,86,0.76,2.7,13,20.6,45.8
28.4,33,25.8,86,0.76,2.7,13,20.6,45.56
30.3,35,25.9,76,0,3.5,3,9.4,47.74
30.3,35,25.9,76,0,3.5,3,9.4,52.83
30.2,35,25.5,79,0,3.4,3.3,11.1,52.52
30.2,35,25.5,79,0,3.4,3.3,11.1,50.91
30.6,36,26,78,0,3.1,1.3,5.4,51.48
30.6,36,26,78,0,3.1,1.3,5.4,50.36
28.6,32,25,85,0,2.7,3.7,11.1,53.89
28.6,32,25,85,0,2.7,3.7,11.1,47.09
28.7,33,24.9,83,2.03,2.9,5.2,14.8,50.31
28.7,33,24.9,83,2.03,2.9,5.2,14.8,52.73
28.8,33.2,24.2,80,0,3.4,2.8,9.4,49.12
28.8,33.2,24.2,80,0,3.4,2.8,9.4,47.52
30.6,36,24.6,73,0,3.9,1.3,9.4,41.39
30.6,36,24.6,73,0,3.9,1.3,9.4,42.86
29.7,35,25.6,80,0,3.1,3.3,14.8,46.85
29.7,35,25.6,80,0,3.1,3.3,14.8,48.2
30.1,34.2,25.6,76,0,3.5,6.9,11.1,55.42
30.1,34.2,25.6,76,0,3.5,6.9,11.1,53.16
28.9,34.2,25,81,0,3.1,3.3,9.4,49.72
28.9,34.2,25,81,0,3.1,3.3,9.4,49.2
28.9,34,24.6,76,0,2.7,2.6,9.4,51.38
28.9,34,24.6,76,0,2.7,2.6,9.4,46.7
28.3,35,22.2,74,0,3.1,2.6,13,50.74
28.3,35,22.2,74,0,3.1,2.6,13,49.87
28.6,34,25,81,0,2.9,8.1,22.2,50.34
28.6,34,25,81,0,2.9,8.1,22.2,41.91
27.8,31.2,24,83,12.95,3.2,10.6,18.3,50.06
27.8,31.2,24,83,12.95,3.2,10.6,18.3,47.85
27.2,32,23.6,79,0,3.7,7.2,18.3,48.92
27.2,32,23.6,79,0,3.7,7.2,18.3,50.23
26.2,34,20.7,78,0,2.1,0.9,9.4,50.67
26.2,34,20.7,78,0,2.1,0.9,9.4,49.65
25.8,32,20.5,78,0,2.1,2.8,22.2,41.48
25.8,32,20.5,78,0,2.1,2.8,22.2,46.87
25.4,32,20.8,79,0,1.9,0.6,7.6,44.43
25.4,32,20.8,79,0,1.9,0.6,7.6,45.99
23.8,30,19.4,76,0,3.1,5.9,14.8,41.82
23.8,30,19.4,76,0,3.1,5.9,14.8,41.89
24,30,18.1,75,0,3.1,2.2,11.1,38.75
24,30,18.1,75,0,3.1,2.2,11.1,44.68
24.6,31.2,18.2,72,0,3.1,0.7,7.6,44.45
24.6,31.2,18.2,72,0,3.1,0.7,7.6,39.58
24.8,31,18.4,72,0,3.1,2.2,9.4,48.95
24.8,31,18.4,72,0,3.1,2.2,9.4,40.03
25.6,32,18.7,70,0,2.6,1.7,7.6,51.23
25.6,32,18.7,70,0,2.6,1.7,7.6,49.64
23.5,30.4,17.9,79,0,1.6,0,8.2,45.29
23.5,30.4,17.9,79,0,1.6,0,8.2,46.76
22.8,30,17.7,82,0,1.4,0,8.2,48.47
22.8,30,17.7,82,0,1.4,0,8.68,43.55
22.3,30.2,16.3,70,0,1.9,0.7,7.6,42.66
22.3,30.2,16.3,70,0,1.9,0.7,7.6,43.77
21.9,29,15.1,72,0,1.8,1.1,7.6,45.56
21.9,29,15.1,72,0,1.8,1.1,7.6,39.32
23.7,29,16.9,65,0,2.9,4.6,13,32.15
23.7,29,16.9,65,0,2.9,4.6,13,37.77
24.4,31,17.4,69,0,2.4,4.1,11.1,36.85
24.4,31,17.4,69,0,2.4,4.1,11.1,30.11
22.6,30,16.6,68,0,2.1,7.8,14.8,39.04
22.6,30,16.6,68,0,2.1,7.8,14.8,39.17
19.7,28,13,62,0,2.7,7,14.8,39.18
19.7,28,13,62,0,2.7,7,14.8,39.07
18.4,27,10.2,69,0,1.6,1.1,5.4,39.56
18.4,27,10.2,69,0,1.6,1.1,5.4,39.99
17.7,27.8,11.6,72,0,1.3,1.7,7.6,39.36
17.7,27.8,11.6,72,0,1.3,1.7,7.6,35.13
18.9,27,11.4,69,0,1.4,2.6,7.6,36.07
18.9,27,11.4,69,0,1.4,2.6,7.6,35.82
18.1,26.5,11.1,76,0,1.1,0.4,5.4,37.58
18.1,26.5,11.1,76,0,1.1,0.4,5.4,35.42
17.9,27.5,11.8,74,0,1.4,0.2,3.5,34.43
17.9,27.5,11.8,74,0,1.4,0.2,3.5,39.02
18.3,27.5,11,68,0,1.8,0.9,9.4,36.454
18.3,27.5,11,68,0,1.8,0.9,9.4,51.81
19.8,29,12.2,70,0,1.9,0,3.5,26.85
19.8,29,12.2,70,0,1.9,0,3.5,33.13
20.5,29,14.3,73,0,1.6,1.3,9.4,35
20.5,29,14.3,73,0,1.6,1.3,9.4,35.86
21.1,27.5,13.8,76,0,1.4,1.5,7.6,42.54
21.1,27.5,13.8,76,0,1.4,1.5,7.6,41.49
21.6,29,13.9,67,0,2.4,4.6,11.1,38.08
21.6,29,13.9,67,0,2.4,4.6,11.1,37.85
20.4,28,13.8,63,0,2.9,6.3,18.3,38.09
20.4,28,13.8,63,0,2.9,6.3,18.3,36.95
18.9,27,11.5,63,0,2.4,6.9,18.3,37.88
18.9,27,11.5,63,0,2.4,6.9,18.3,42.11
16.2,23,9.8,79,0,1.1,1.3,7.6,38.31
16.2,23,9.8,79,0,1.1,1.3,7.6,39
17.3,24.5,10.7,83,0,1.3,1.3,7.6,39.94
17.3,24.5,10.7,83,0,1.3,1.3,7.6,35.09
19.9,27,12.4,75,0,2.3,2.8,7.6,39.85
19.9,27,12.4,75,0,2.3,2.8,7.6,40.03
16.6,24,8.7,75,0,1.4,2.6,9.4,42.75
16.6,24,8.7,75,0,1.4,2.6,9.4,34.38
15.3,20.2,10.3,87,0,1.1,5.4,11.1,39.4
15.3,20.2,10.3,87,0,1.1,5.4,11.1,41
15.1,22,11,88,0,0.8,2.2,11.1,46.94
15.1,22,11,88,0,0.8,2.2,11.1,89.52
12.35,17.875,8.575,89.25,0,0.95,2.3,10.25,58.78
12.35,17.875,8.575,89.25,0,0.95,2.3,10.25,46.2
11.4,16.5,8.1,90,0,1,1.3,9.4,50.3
11.4,16.5,8.1,90,0,1,1.3,9.4,58.06
11.5,16.5,7.1,89,0,1,4.4,11.1,80.92
11.5,16.5,7.1,89,0,1,4.4,11.1,78.96
10.9,14.2,7.1,92,0,1.1,4.8,14.8,56.12
10.9,14.2,7.1,92,0,1.1,4.8,14.8,46.43
10.1,16,6.1,89,0,1,1.3,7.6,54.19
10.1,16,6.1,89,0,1,1.3,7.6,55.64
10.9,17.5,5.6,88,0,0.8,2,7.6,57.14
10.9,17.5,5.6,88,0,0.8,2,7.6,45.51
10.6,17.5,5.5,89,0,0.8,3.7,9.4,51.68
10.6,17.5,5.5,89,0,0.8,3.7,9.4,51.57
10.6,16.2,6.3,90,0,0.8,2.8,7.6,51.78
10.6,16.2,6.3,90,0,0.8,2.8,7.6,48.07
11.4,16,6.1,94,0,0.6,2.2,7.6,55.45
11.4,16,6.1,94,0,0.6,2.2,7.6,80.07
12.7,18.5,9,87,0,1,2.2,9.4,51.81
12.7,18.5,9,87,0,1,2.2,9.4,44.84
12.5,19,7.1,90,0,0.6,1.1,7.6,32.85
12.5,19,7.1,90,0,0.6,1.1,7.6,21.96
12.3,18,8.2,92,0,0.6,2.2,7.6,8.74
12.3,18,8.2,92,0,0.6,2.2,7.6,12.44
13.5,22,7.6,87,0,1.1,1.5,9.4,15.77
13.5,22,7.6,87,0,1.1,1.5,9.4,28.32
15.8,23,9.7,75,0,1.8,7,13,20.96
15.8,23,9.7,75,0,1.8,7,13,21.21
13.6,18,10,88,0,1,4.1,9.4,15.58
13.6,18,10,88,0,1,4.1,9.4,17.96
15.1,23,7.7,78,0,1.4,2.6,11.1,15.27
15.1,23,7.7,78,0,1.4,2.6,11.1,12.46
16.4,23,10.5,80,0,1.3,2,11.1,13.15
16.4,23,10.5,80,0,1.3,2,11.1,10.84
16.2,22.4,9,81,0,1.1,2.6,9.4,10.84
16.2,22.4,9,81,0,1.1,2.6,9.4,15.98
17.9,26,10,78,0,1.1,0.7,5.4,24.07
17.9,26,10,78,0,1.1,0.7,5.4,23.49
19.3,26.2,13.1,80,0,1.3,1.9,5.4,22.72
19.3,26.2,13.1,80,0,1.3,1.9,5.4,18.95
19.2,25,12.6,61,0,2.3,8.7,14.8,25.63
19.2,25,12.6,61,0,2.3,8.7,14.8,23.94
19.1,26,11.3,58,0,3.5,8.9,16.5,27.3
19.1,26,11.3,58,0,3.5,8.9,16.5,26.1
19.6,27,12.7,54,0,3.5,7.6,16.5,23.52
19.6,27,12.7,54,0,3.5,7.6,16.5,24.58
17.9,22.4,13.2,83,0,1.9,3.3,11.1,25.58
17.9,22.4,13.2,83,0,1.9,3.3,11.1,24.18
19.7,27,13,71,0,3.1,10.7,20.6,24.33
19.7,27,13,71,0,3.1,10.7,20.6,23.76
19.2,26,10.2,61,0,3.7,7,14.8,25.61
19.2,26,10.2,61,0,3.7,7,14.8,25.03
21.6,30,13.2,65,0,3.2,1.7,7.6,25.23
21.6,30,13.2,65,0,3.2,1.7,7.6,25.04
21,29.4,13.2,65,0,3.1,1.9,9.4,23.2
21,29.4,13.2,65,0,3.1,1.9,9.4,22.43
20.8,28.2,11.6,64,0,2.9,1.9,11.1,23.72
20.8,28.2,11.6,64,0,2.9,1.9,11.1,25.16
25.1,31,18.6,70,0,2.3,3.9,14.8,20.93
25.1,31,18.6,70,0,2.3,3.9,14.8,22.95
23.5,31,17,69,0,2.7,4.6,20.6,24.32
23.5,31,17,69,0,2.7,4.6,20.6,25.23
23.4,30,14.7,60,0,3.4,2,7.6,24.14
23.4,30,14.7,60,0,3.4,2,7.6,19.69
24.6,32.4,16.7,63,0,3.4,2.4,11.1,31.92
24.6,32.4,16.7,63,0,3.4,2.4,11.1,24.67
25.4,33,17.2,59,0,3.2,7.4,14.8,27.39
25.4,33,17.2,59,0,3.2,7.4,14.8,18.57
26.1,33.4,18,53,0,3.5,10.4,22.2,25.01
26.1,33.4,18,53,0,3.5,10.4,22.2,27.72
23.4,31,14.7,51,0,3.7,5.7,13,25.47
23.4,31,14.7,51,0,3.7,5.7,13,27.02
22.8,31,13.6,53,0,3.5,3.3,11.1,25.54
22.8,31,13.6,53,0,3.5,3.3,11.1,27.3
23.9,32,14.5,54,0,4,5.2,18.3,24.72
23.9,32,14.5,54,0,4,5.2,18.3,24
25.4,34,16.6,53,0,3.7,5.4,18.3,28.55
25.4,34,16.6,53,0,3.7,5.4,18.3,25.44
25.7,34,17.8,63,0,2.7,2,9.4,24.64
25.7,34,17.8,63,0,2.7,2,9.4,30.77
26.9,33,20,64,0,2.6,3.1,7.6,28.75
26.9,33,20,64,0,2.6,3.1,7.6,28.69
25.4,34.2,15.4,39,0,4,3.3,9.4,24.1
25.4,34.2,15.4,39,0,4,3.3,9.4,26.73
25.8,35.2,16,44,0,3.9,3.1,13,25.87
25.8,35.2,16,44,0,3.9,3.1,13,24.49
27.6,37,17.7,45,0,3.9,2,11.1,22.79
27.6,37,17.7,45,0,3.9,2,11.1,22.34
27.6,36,19,42,0,4,3.9,14.8,22.3
27.6,36,19,42,0,4,3.9,14.8,27.58
27.3,35.2,18.5,39,0,4,5,14.8,25.22
27.3,35.2,18.5,39,0,4,5,14.8,27.25
27.9,36,19.5,44,0,3.9,3.7,13,27.01
27.9,36,19.5,44,0,3.9,3.7,13,27.51
25.9,31.2,19.2,59,2.03,4,13.9,20.6,25.25
25.9,31.2,19.2,59,2.03,4,13.9,20.6,26.52
27.7,34,21.6,55,0,4,10.6,25.9,28.37
27.7,34,21.6,55,0,4,10.6,25.9,26.71
28.4,34,20.6,46,0,4.3,7.6,14.8,26.54
28.4,34,20.6,46,0,4.3,7.6,14.8,26.05
29.3,35,20.2,46,0,4,4.8,14.8,28.72
29.3,35,20.2,46,0,4,4.8,14.8,37.04
27.4,32,23,62,0,3.4,9.6,24.1,29.65
27.4,32,23,62,0,3.4,9.6,24.1,32.91
27.5,33,21.7,61,0,3.2,6.7,18.3,32.07
27.5,33,21.7,61,0,3.2,6.7,18.3,31.31
28.2,33,22.5,64,0,3.1,8,18.3,31.98
