PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Temperature,TM,Tm,Humidity,Precipitation,Visbility,wind_speed,AQI
34.97,31.58,8.5,14.44,96.58,11.75,0,6.02,36.07,30.1,34.4,26,72,0,2.9,7.2,76
34.97,31.58,8.5,14.44,97.69,11.75,0,6.02,36.07,30.1,34.4,26,72,0,2.9,7.2,76
34.97,31.58,8.5,14.44,134.01,11.75,0,6.02,36.07,30.3,35.2,23.8,64,0.76,2.9,8.3,76
34.97,31.58,8.5,14.44,152.3,11.75,0,6.02,36.07,30.3,35.2,23.8,64,0.76,2.9,8.3,76
34.97,31.58,8.5,14.44,129.37,11.75,0,6.02,36.07,30.6,34.5,25.2,63,0,2.6,5.6,76
34.97,31.58,8.5,14.44,145.27,11.75,0,6.02,36.07,30.6,34.5,25.2,63,0,2.6,5.6,76
34.97,31.58,8.5,14.44,146.31,11.75,0,6.02,36.07,30,35.7,22,53,0,3.2,10.2,76
34.97,31.58,8.5,14.44,136.41,11.75,0,6.02,36.07,30,35.7,22,53,0,3.2,10.2,76
34.97,31.58,8.5,14.44,151.71,11.75,0,6.02,36.07,30.3,36.1,21.8,57,0,3.2,7.8,76
34.97,31.58,8.5,14.44,152.57,11.75,0,6.02,36.07,30.3,36.1,21.8,57,0,3.2,7.8,76
34.97,31.58,8.5,14.44,129.33,11.75,0,6.02,36.07,30.6,36.5,23.6,53,0,3.1,10,76
34.97,31.58,8.5,14.44,108.3,11.75,0,6.02,36.07,30.6,36.5,23.6,53,0,3.1,10,76
34.97,31.58,8.5,14.44,108.14,11.75,0,6.02,36.07,30.1,35,21.4,57,0,2.9,6.3,76
34.97,31.58,8.5,14.44,118.58,11.75,0,6.02,36.07,30.1,35,21.4,57,0,2.9,6.3,76
34.97,31.58,8.5,14.44,123.58,11.75,0,6.02,36.07,31.1,36.5,20.7,44,0,4,7.4,76
34.97,31.58,8.5,14.44,129.55,11.75,0,6.02,36.07,31.1,36.5,20.7,44,0,4,7.4,76
34.97,31.58,8.5,14.44,123.98,11.75,0,6.02,36.07,30.4,36,20.7,45,0,3.7,8.7,76
34.97,31.58,8.5,14.44,157.62,11.75,0,6.02,36.07,30.4,36,20.7,45,0,3.7,8.7,76
34.97,31.58,8.5,14.44,167.83,11.75,0,6.02,36.07,29.8,36,20.6,51,0,3.5,7.4,76
34.97,31.58,8.5,14.44,128.16,11.75,0,6.02,36.07,29.8,36,20.6,51,0,3.5,7.4,76
34.97,31.58,8.5,14.44,143.35,11.75,0,6.02,36.07,29.9,37,20.8,48,0,3.5,9.1,76
34.97,31.58,8.5,14.44,187.31,11.75,0,6.02,36.07,29.9,37,20.8,48,0,3.5,9.1,76
34.97,31.58,8.5,14.44,129.07,11.75,0,6.02,36.07,29.9,35.8,21.1,47,0,3.5,9.1,76
34.97,31.58,8.5,14.44,121.31,11.75,0,6.02,36.07,29.9,35.8,21.1,47,0,3.5,9.1,76
34.97,31.58,8.5,14.44,127.13,11.75,0,6.02,36.07,30.2,36.7,20.7,46,0,3.9,7.6,76
34.97,31.58,8.5,14.44,184.07,11.75,0,6.02,36.07,30.2,36.7,20.7,46,0,3.9,7.6,76
34.97,31.58,8.5,14.44,98.32,11.75,0,6.02,36.07,29.5,34.7,21.4,32,0,3.5,10.7,76
34.97,31.58,8.5,14.44,92.86,11.75,0,6.02,36.07,29.5,34.7,21.4,32,0,3.5,10.7,76
34.97,31.58,8.5,14.44,127.31,11.75,0,6.02,36.07,30.4,37,18.4,40,0,3.5,11.9,76
34.97,31.58,8.5,14.44,90.99,11.75,0,6.02,36.07,30.4,37,18.4,40,0,3.5,11.9,76
34.97,31.58,8.5,14.44,86.6,11.75,0,6.02,36.07,29.2,35.5,23.2,60,0.51,3.1,9.4,76
34.97,31.58,8.5,14.44,87.75,11.75,0,6.02,36.07,29.2,35.5,23.2,60,0.51,3.1,9.4,76
34.97,31.58,8.5,14.44,84.02,11.75,0,6.02,36.07,30.3,35.5,23.6,63,0,3.1,6.9,76
34.97,31.58,8.5,14.44,104.86,11.75,0,6.02,36.07,30.3,35.5,23.6,63,0,3.1,6.9,76
34.97,31.58,8.5,14.44,142.21,11.75,0,6.02,36.07,30.3,35.3,23.4,63,0,2.6,6.7,76
34.97,31.58,8.5,14.44,128.17,11.75,0,6.02,36.07,30.3,35.3,23.4,63,0,2.6,6.7,76
34.97,31.58,8.5,14.44,112.94,11.75,0,6.02,36.07,28.9,33,22.4,55,0,3.5,7.6,76
34.97,31.58,8.5,14.44,116.24,11.75,0,6.02,36.07,28.9,33,22.4,55,0,3.5,7.6,76
34.97,31.58,8.5,14.44,131.44,11.75,0,6.02,36.07,29.8,35.8,20.2,56,0,2.7,6.9,76
34.97,31.58,8.5,14.44,140.27,11.75,0,6.02,36.07,29.8,35.8,20.2,56,0,2.7,6.9,76
34.97,31.58,8.5,14.44,134.67,11.75,0,6.02,36.07,29.6,35.2,20.8,55,0,2.4,8,76
34.97,31.58,8.5,14.44,124.51,11.75,0,6.02,36.07,29.6,35.2,20.8,55,0,2.4,8,76
34.97,31.58,8.5,14.44,119,11.75,0,6.02,36.07,29,34.6,19.6,47,0,2.9,8.1,76
34.97,31.58,8.5,14.44,115.06,11.75,0,6.02,36.07,29,34.6,19.6,47,0,2.9,8.1,76
34.97,31.58,8.5,14.44,97.43,11.75,0,6.02,36.07,29.5,35.7,18.7,40,0,3.2,7.6,76
34.97,31.58,8.5,14.44,95.77,11.75,0,6.02,36.07,29.5,35.7,18.7,40,0,3.2,7.6,76
34.97,31.58,8.5,14.44,112.23,11.75,0,6.02,36.07,28.3,34.9,17.9,44,0,2.9,8,76
34.97,31.58,8.5,14.44,101.36,11.75,0,6.02,36.07,28.3,34.9,17.9,44,0,2.9,8,76
34.97,31.58,8.5,14.44,101.16,11.75,0,6.02,36.07,27.9,33.3,17,51,0,2.6,7,76
34.97,31.58,8.5,14.44,102.87,11.75,0,6.02,36.07,27.9,33.3,17,51,0,2.6,7,76
34.97,31.58,8.5,14.44,91.42,11.75,0,6.02,36.07,26.8,31.5,17.2,42,0,3.1,6.9,76
34.97,31.58,8.5,14.44,83.5,11.75,0,6.02,36.07,26.8,31.5,17.2,42,0,3.1,6.9,76
34.97,31.58,8.5,14.44,103.17,11.75,0,6.02,36.07,27.6,32.1,18.4,51,0,2.7,6.9,76
34.97,31.58,8.5,14.44,92.79,11.75,0,6.02,36.07,27.6,32.1,18.4,51,0,2.7,6.9,76
34.97,31.58,8.5,14.44,75.69,11.75,0,6.02,36.07,27.9,33,21.5,54,0,2.7,6.9,76
34.97,31.58,8.5,14.44,69.94,11.75,0,6.02,36.07,27.9,33,21.5,54,0,2.7,6.9,76
34.97,31.58,8.5,14.44,86.67,11.75,0,6.02,36.07,27.4,33.5,17.4,53,0,2.4,7.4,76
34.97,31.58,8.5,14.44,87.72,11.75,0,6.02,36.07,27.4,33.5,17.4,53,0,2.4,7.4,76
34.97,31.58,8.5,14.44,93.76,11.75,0,6.02,36.07,26.8,31.1,17.8,58,0,2.3,5.9,76
34.97,31.58,8.5,14.44,117.52,11.75,0,6.02,36.07,26.8,31.1,17.8,58,0,2.3,5.9,76
34.97,31.58,8.5,14.44,63.28,11.75,0,6.02,36.07,25.8,31.6,16,44,0,2.7,7.6,76
34.97,31.58,8.5,14.44,49.73,11.75,0,6.02,36.07,25.8,31.6,16,44,0,2.7,7.6,76
34.97,31.58,8.5,14.44,51.09,11.75,0,6.02,36.07,25.3,32.1,18.3,28,0,2.9,15.6,76
34.97,31.58,8.5,14.44,48,11.75,0,6.02,36.07,25.3,32.1,18.3,28,0,2.9,15.6,76
34.97,31.58,8.5,14.44,52.01,11.75,0,6.02,36.07,25.4,32.7,16.6,28,0,2.6,10.4,76
34.97,31.58,8.5,14.44,47.24,11.75,0,6.02,36.07,25.4,32.7,16.6,28,0,2.6,10.4,76
34.97,31.58,8.5,14.44,13.3,11.75,0,6.02,36.07,25.7,34,14.4,33,0,2.7,7.4,76
34.97,31.58,8.5,14.44,15.45,11.75,0,6.02,36.07,25.7,34,14.4,33,0,2.7,7.4,76
34.97,31.58,8.5,14.44,5.69,11.75,0,6.02,36.07,27.75,34.25,15.35,39,0,2.85,7.1,76
34.97,31.58,8.5,14.44,7.51,11.75,0,6.02,36.07,27.75,34.25,15.35,39,0,2.85,7.1,76
34.97,31.58,8.5,14.44,13.7,11.75,0,6.02,36.07,28.6,35.3,15.7,35,0,3.1,7,76
34.97,31.58,8.5,14.44,14.47,11.75,0,6.02,36.07,28.6,35.3,15.7,35,0,3.1,7,76
34.97,31.58,8.5,14.44,7.47,11.75,0,6.02,36.07,26.9,33.2,15,43,0,2.6,7.2,76
34.97,31.58,8.5,14.44,13.41,11.75,0,6.02,36.07,26.9,33.2,15,43,0,2.6,7.2,76
34.97,31.58,8.5,14.44,12.04,11.75,0,6.02,36.07,25.8,32.3,13.2,49,0,2.4,6.3,76
34.97,31.58,8.5,14.44,14.12,11.75,0,6.02,36.07,25.8,32.3,13.2,49,0,2.4,6.3,76
34.97,31.58,8.5,14.44,14.6,11.75,0,6.02,36.07,26.7,32.1,19,52,0,1.9,7,76
34.97,31.58,8.5,14.44,22.37,11.75,0,6.02,36.07,26.7,32.1,19,52,0,1.9,7,76
34.97,31.58,8.5,14.44,22.52,11.75,0,6.02,36.07,27.2,32.8,18.8,50,0,2.1,6.9,76
34.97,31.58,8.5,14.44,32.62,11.75,0,6.02,36.07,27.2,32.8,18.8,50,0,2.1,6.9,76
34.97,31.58,8.5,14.44,34.04,11.75,0,6.02,36.07,26.6,32.3,17.2,41,0,2.9,7.2,76
34.97,31.58,8.5,14.44,34.13,11.75,0,6.02,36.07,26.6,32.3,17.2,41,0,2.9,7.2,76
34.97,31.58,8.5,14.44,41.03,11.75,0,6.02,36.07,24.9,29,18.5,59,0,2.1,5.9,76
34.97,31.58,8.5,14.44,39.93,11.75,0,6.02,36.07,24.9,29,18.5,59,0,2.1,5.9,76
34.97,31.58,8.5,14.44,39.61,11.75,0,6.02,36.07,24,28,17.5,62,0,2.7,8.7,76
34.97,31.58,8.5,14.44,40.69,11.75,0,6.02,36.07,24,28,17.5,62,0,2.7,8.7,76
34.97,31.58,8.5,14.44,33.8,11.75,0,6.02,36.07,24,27.2,17.2,63,0,2.6,7.4,76
34.97,31.58,8.5,14.44,14.16,11.75,0,6.02,36.07,24,27.2,17.2,63,0,2.6,7.4,76
34.97,31.58,8.5,14.44,33.94,11.75,0,6.02,36.07,23.7,28.2,15,39,0,3.2,9.6,76
34.97,31.58,8.5,14.44,21.15,11.75,0,6.02,36.07,23.7,28.2,15,39,0,3.2,9.6,76
34.97,31.58,8.5,14.44,18.87,11.75,0,6.02,36.07,23.4,29.5,12.6,39,0,2.9,10.7,76
34.97,31.58,8.5,14.44,22.54,11.75,0,6.02,36.07,23.4,29.5,12.6,39,0,2.9,10.7,76
34.97,31.58,8.5,14.44,22.87,11.75,0,6.02,36.07,25.2,31,15.2,33,0,2.9,11.3,76
34.97,31.58,8.5,14.44,31.27,11.75,0,6.02,36.07,25.2,31,15.2,33,0,2.9,11.3,76
34.97,31.58,8.5,14.44,31.54,11.75,0,6.02,36.07,25.3,31.4,15.1,40,0,3.2,6.9,76
34.97,31.58,8.5,14.44,32.04,11.75,0,6.02,36.07,25.3,31.4,15.1,40,0,3.2,6.9,76
34.97,31.58,8.5,14.44,28.27,11.75,0,6.02,36.07,24.1,29,13.6,50,0,3.2,9.1,76
34.97,31.58,8.5,14.44,18.42,11.75,0,6.02,36.07,24.1,29,13.6,50,0,3.2,9.1,76
34.97,31.58,8.5,14.44,20.36,11.75,0,6.02,36.07,24,29,15.9,58,0,2.9,8.3,76
34.97,31.58,8.5,14.44,20.57,11.75,0,6.02,36.07,24,29,15.9,58,0,2.9,8.3,76
34.97,31.58,8.5,14.44,15.28,11.75,0,6.02,36.07,26.8,31,18,60,0,2.3,7.8,76
34.97,31.58,8.5,14.44,15,11.75,0,6.02,36.07,26.8,31,18,60,0,2.3,7.8,76
34.97,31.58,8.5,14.44,11.11,11.75,0,6.02,36.07,26.9,32,18.6,53,0,2.6,7.6,76
34.97,31.58,8.5,14.44,13.46,11.75,0,6.02,36.07,26.9,32,18.6,53,0,2.6,7.6,76
34.97,31.58,8.5,14.44,20.67,11.75,0,6.02,36.07,26.8,33,17.5,50,0,2.7,8.7,76
34.97,31.58,8.5,14.44,23.56,11.75,0,6.02,36.07,26.8,33,17.5,50,0,2.7,8.7,76
34.97,31.58,8.5,14.44,39.24,11.75,0,6.02,36.07,25.7,32.4,15,46,0,3.1,6.3,76
34.97,31.58,8.5,14.44,29.37,11.75,0,6.02,36.07,25.7,32.4,15,46,0,3.1,6.3,76
34.97,31.58,8.5,14.44,11.48,11.75,0,6.02,36.07,23.7,28,16.8,62,0,4.5,9.3,76
34.97,31.58,8.5,14.44,18.51,11.75,0,6.02,36.07,23.7,28,16.8,62,0,4.5,9.3,76
34.97,31.58,8.5,14.44,14.2,11.75,0,6.02,36.07,24.7,29.7,15.9,62,0,3.4,8.1,76
34.97,31.58,8.5,14.44,15.41,11.75,0,6.02,36.07,24.7,29.7,15.9,62,0,3.4,8.1,76
34.97,31.58,8.5,14.44,25.85,11.75,0,6.02,36.07,25.8,30,17.6,65,0,2.3,8.1,76
34.97,31.58,8.5,14.44,31.42,11.75,0,6.02,36.07,25.8,30,17.6,65,0,2.3,8.1,76
34.97,31.58,8.5,14.44,30.57,11.75,0,6.02,36.07,24.2,28,16.8,61,0,3.2,10.6,76
34.97,31.58,8.5,14.44,15.54,11.75,0,6.02,36.07,24.2,28,16.8,61,0,3.2,10.6,76
34.97,31.58,8.5,14.44,19.35,11.75,0,6.02,36.07,25.1,31.3,16.4,41,0,2.9,9.1,76
34.97,31.58,8.5,14.44,19.29,11.75,0,6.02,36.07,25.1,31.3,16.4,41,0,2.9,9.1,76
34.97,31.58,8.5,14.44,17.54,11.75,0,6.02,36.07,25.6,31,16.4,42,0,2.7,8.9,76
34.97,31.58,8.5,14.44,15.92,11.75,0,6.02,36.07,25.6,31,16.4,42,0,2.7,8.9,76
34.97,31.58,8.5,14.44,16.44,11.75,0,6.02,36.07,26.8,30.9,20.7,68,0,3.1,7.6,76
34.97,31.58,8.5,14.44,24.44,11.75,0,6.02,36.07,26.8,30.9,20.7,68,0,3.1,7.6,76
34.97,31.58,8.5,14.44,15.33,11.75,0,6.02,36.07,28,31,21,57,0,3.2,10.6,76
34.97,31.58,8.5,14.44,22.76,11.75,0,6.02,36.07,28,31,21,57,0,3.2,10.6,76
34.97,31.58,8.5,14.44,19.32,11.75,0,6.02,36.07,28.6,32,21.4,39,0,3.2,9.8,76
34.97,31.58,8.5,14.44,16.51,11.75,0,6.02,36.07,28.6,32,21.4,39,0,3.2,9.8,76
34.97,31.58,8.5,14.44,13.36,11.75,0,6.02,36.07,25.9,30,19.6,66,0,2.7,8.3,76
34.97,31.58,8.5,14.44,18.01,11.75,0,6.02,36.07,25.9,30,19.6,66,0,2.7,8.3,76
34.97,31.58,8.5,14.44,27.11,11.75,0,6.02,36.07,26.8,31,18.8,66,0,2.3,6.7,76
34.97,31.58,8.5,14.44,24.04,11.75,0,6.02,36.07,26.8,31,18.8,66,0,2.3,6.7,76
34.97,31.58,8.5,14.44,29.35,11.75,0,6.02,36.07,28.1,34,20.2,62,0,1.6,7.2,76
34.97,31.58,8.5,14.44,25.65,11.75,0,6.02,36.07,28.1,34,20.2,62,0,1.6,7.2,76
34.97,31.58,8.5,14.44,23.02,11.75,0,6.02,36.07,29.3,35,20.2,59,0,2.1,7.4,76
34.97,31.58,8.5,14.44,13.9,11.75,0,6.02,36.07,29.3,35,20.2,59,0,2.1,7.4,76
34.97,31.58,8.5,14.44,12.24,11.75,0,6.02,36.07,29.7,34,23.2,61,0,2.4,8.5,76
34.97,31.58,8.5,14.44,12.26,11.75,0,6.02,36.07,29.7,34,23.2,61,0,2.4,8.5,76
34.97,31.58,8.5,14.44,12.77,11.75,0,6.02,36.07,31.3,36,24.9,46,0,2.7,10.9,76
34.97,31.58,8.5,14.44,9.7,11.75,0,6.02,36.07,31.3,36,24.9,46,0,2.7,10.9,76
34.97,31.58,8.5,14.44,10.55,11.75,0,6.02,36.07,28.6,33,20,50,0,3.1,9.3,76
34.97,31.58,8.5,14.44,11.05,11.75,0,6.02,36.07,28.6,33,20,50,0,3.1,9.3,76
34.97,31.58,8.5,14.44,11.09,11.75,0,6.02,36.07,29.6,35,21.4,43,0,3.4,11.3,76
34.97,31.58,8.5,14.44,11.58,11.75,0,6.02,36.07,29.6,35,21.4,43,0,3.4,11.3,76
34.97,31.58,8.5,14.44,13.43,11.75,0,6.02,36.07,29.3,34,22.6,49,0,3.2,11.3,76
34.97,31.58,8.5,14.44,14.84,11.75,0,6.02,36.07,29.3,34,22.6,49,0,3.2,11.3,76
34.97,31.58,8.5,14.44,13.11,11.75,0,6.02,36.07,26.9,31,22.9,66,0,5.5,10.9,76
34.97,31.58,8.5,14.44,13.65,11.75,0,6.02,36.07,26.9,31,22.9,66,0,5.5,10.9,76
34.97,31.58,8.5,14.44,17.12,11.75,0,6.02,36.07,26.7,30,20.6,66,0,4.3,10.4,76
34.97,31.58,8.5,14.44,17.88,11.75,0,6.02,36.07,26.7,30,20.6,66,0,4.3,10.4,76
34.97,31.58,8.5,14.44,24.33,11.75,0,6.02,36.07,28.2,31,22.3,56,0,3.9,10.6,76
34.97,31.58,8.5,14.44,18.85,11.75,0,6.02,36.07,28.2,31,22.3,56,0,3.9,10.6,76
34.97,31.58,8.5,14.44,19.25,11.75,0,6.02,36.07,31.9,37,23.4,43,0,3.4,10.2,76
34.97,31.58,8.5,14.44,19.18,11.75,0,6.02,36.07,31.9,37,23.4,43,0,3.4,10.2,76
34.97,31.58,8.5,14.44,18.63,11.75,0,6.02,36.07,31.2,37,26.2,48,0,3.4,10.9,76
34.97,31.58,8.5,14.44,18.51,11.75,0,6.02,36.07,31.2,37,26.2,48,0,3.4,10.9,76
34.97,31.58,8.5,14.44,19.38,11.75,0,6.02,36.07,30.7,37,23.3,44,0,3.7,10,76
34.97,31.58,8.5,14.44,19.94,11.75,0,6.02,36.07,30.7,37,23.3,44,0,3.7,10,76
34.97,31.58,8.5,14.44,20.59,11.75,0,6.02,36.07,28.4,32.2,24,77,0,3.4,10,76
34.97,31.58,8.5,14.44,21.64,11.75,0,6.02,36.07,28.4,32.2,24,77,0,3.4,10,76
34.97,31.58,8.5,14.44,22.24,11.75,0,6.02,36.07,29.3,32,23.8,71,0,3.1,8.7,76
34.97,31.58,8.5,14.44,25.06,11.75,0,6.02,36.07,29.3,32,23.8,71,0,3.1,8.7,76
34.97,31.58,8.5,14.44,24.28,11.75,0,6.02,36.07,31.3,36,23.4,53,0,3.4,8.9,76
34.97,31.58,8.5,14.44,23.82,11.75,0,6.02,36.07,31.3,36,23.4,53,0,3.4,8.9,76
34.97,31.58,8.5,14.44,24.34,11.75,0,6.02,36.07,28.4,33,22.8,68,0,3.9,10.9,76
34.97,31.58,8.5,14.44,24.18,11.75,0,6.02,36.07,28.4,33,22.8,68,0,3.9,10.9,76
34.97,31.58,8.5,14.44,24.29,11.75,0,6.02,36.07,28.3,32,23.4,73,0,3.9,11.3,76
34.97,31.58,8.5,14.44,25.33,11.75,0,6.02,36.07,28.3,32,23.4,73,0,3.9,11.3,76
34.97,31.58,8.5,14.44,25.36,11.75,0,6.02,36.07,28.2,31.5,23.4,75,0,3.2,10.2,76
34.97,31.58,8.5,14.44,26.31,11.75,0,6.02,36.07,28.2,31.5,23.4,75,0,3.2,10.2,76
34.97,31.58,8.5,14.44,25.53,11.75,0,6.02,36.07,28.7,31.2,23.4,74,0,3.5,9.6,76
34.97,31.58,8.5,14.44,27.33,11.75,0,6.02,36.07,28.7,31.2,23.4,74,0,3.5,9.6,76
34.97,31.58,8.5,14.44,26.39,11.75,0,6.02,36.07,30.1,34,23.4,55,0,3.5,10.9,76
34.97,31.58,8.5,14.44,26.39,11.75,0,6.02,36.07,30.1,34,23.4,55,0,3.5,10.9,76
34.97,31.58,8.5,14.44,25.94,11.75,0,6.02,36.07,31.2,37,24,43,0,3.2,11.9,76
34.97,31.58,8.5,14.44,26.45,11.75,0,6.02,36.07,31.2,37,24,43,0,3.2,11.9,76
34.97,31.58,8.5,14.44,27.5,11.75,0,6.02,36.07,30.8,35,25.4,52,0,4,11.9,76
34.97,31.58,8.5,14.44,27.17,11.75,0,6.02,36.07,30.8,35,25.4,52,0,4,11.9,76
34.97,31.58,8.5,14.44,29.82,11.75,0,6.02,36.07,29.1,32.9,23.4,73,0,3.2,11.3,76
34.97,31.58,8.5,14.44,34,11.75,0,6.02,36.07,29.1,32.9,23.4,73,0,3.2,11.3,76
34.97,31.58,8.5,14.44,33.99,11.75,0,6.02,36.07,29.4,34,22.8,68,0,3.5,10.6,76
34.97,31.58,8.5,14.44,34.73,11.75,0,6.02,36.07,29.4,34,22.8,68,0,3.5,10.6,76
34.97,31.58,8.5,14.44,33.08,11.75,0,6.02,36.07,29.8,34,22.2,65,0,3.4,11.5,76
34.97,31.58,8.5,14.44,36.67,11.75,0,6.02,36.07,29.8,34,22.2,65,0,3.4,11.5,76
34.97,31.58,8.5,14.44,34.63,11.75,0,6.02,36.07,30.7,34,25,66,0,3.7,10.9,76
34.97,31.58,8.5,14.44,34.66,11.75,0,6.02,36.07,30.7,34,25,66,0,3.7,10.9,76
34.97,31.58,8.5,14.44,35.46,11.75,0,6.02,36.07,29.9,32.9,26,72,0,3.7,10.7,76
34.97,31.58,8.5,14.44,35.01,11.75,0,6.02,36.07,29.9,32.9,26,72,0,3.7,10.7,76
34.97,31.58,8.5,14.44,35.86,11.75,0,6.02,36.07,29,32.2,25.3,74,0,4.2,11.9,76
34.97,31.58,8.5,14.44,36.91,11.75,0,6.02,36.07,29,32.2,25.3,74,0,4.2,11.9,76
34.97,31.58,8.5,14.44,37.2,11.75,0,6.02,36.07,29,32.2,24,68,0,4,9.6,76
34.97,31.58,8.5,14.44,34.65,11.75,0,6.02,36.07,29,32.2,24,68,0,4,9.6,76
34.97,31.58,8.5,14.44,37.14,11.75,0,6.02,36.07,29.8,33.2,22.6,69,0,4,10.9,76
34.97,31.58,8.5,14.44,37.73,11.75,0,6.02,36.07,29.8,33.2,22.6,69,0,4,10.9,76
34.97,31.58,8.5,14.44,22.31,11.75,0,6.02,36.07,33,38,25.4,47,0,3.7,13.1,76
34.97,31.58,8.5,14.44,8.19,11.75,0,6.02,36.07,33,38,25.4,47,0,3.7,13.1,76
34.97,31.58,8.5,14.44,13.13,11.75,0,6.02,36.07,29.9,33.5,25,72,0,4.2,11.3,76
34.97,31.58,8.5,14.44,12.79,11.75,0,6.02,36.07,29.9,33.5,25,72,0,4.2,11.3,76
34.97,31.58,8.5,14.44,11.68,11.75,0,6.02,36.07,30.2,34,25.6,72,0,3.7,11.1,76
34.97,31.58,8.5,14.44,13.94,11.75,0,6.02,36.07,30.2,34,25.6,72,0,3.7,11.1,76
34.97,31.58,8.5,14.44,14.28,11.75,0,6.02,36.07,30.2,34,24.8,71,0,4.5,8.9,76
34.97,31.58,8.5,14.44,14.79,11.75,0,6.02,36.07,30.2,34,24.8,71,0,4.5,8.9,76
34.97,31.58,8.5,14.44,14.48,11.75,0,6.02,36.07,29.9,32.5,25.1,72,0,4.5,11.5,76
34.97,31.58,8.5,14.44,15.88,11.75,0,6.02,36.07,29.9,32.5,25.1,72,0,4.5,11.5,76
34.97,31.58,8.5,14.44,18.2,11.75,0,6.02,36.07,30.2,33.2,26.2,72,0,4.3,12,76
34.97,31.58,8.5,14.44,16.48,11.75,0,6.02,36.07,30.2,33.2,26.2,72,0,4.3,12,76
34.97,31.58,8.5,14.44,16.52,11.75,0,6.02,36.07,30.1,33.2,26.5,73,0,5.1,9.8,76
34.97,31.58,8.5,14.44,19.33,11.75,0,6.02,36.07,30.1,33.2,26.5,73,0,5.1,9.8,76
34.97,31.58,8.5,14.44,16.17,11.75,0,6.02,36.07,30.8,33.5,26.5,74,0,3.9,12.4,76
34.97,31.58,8.5,14.44,1.89,11.75,0,6.02,36.07,30.8,33.5,26.5,74,0,3.9,12.4,76
34.97,31.58,8.5,14.44,4.63,11.75,0,6.02,36.07,31.2,33.7,27.4,73,0,4.2,11.7,76
34.97,31.58,8.5,14.44,6.95,11.75,0,6.02,36.07,31.2,33.7,27.4,73,0,4.2,11.7,76
34.97,31.58,8.5,14.44,4.76,11.75,0,6.02,36.07,30.9,33.9,25.8,76,0,5,12,76
34.97,31.58,8.5,14.44,6.22,11.75,0,6.02,36.07,30.9,33.9,25.8,76,0,5,12,76
34.97,31.58,8.5,14.44,5.38,11.75,0,6.02,36.07,31.2,34,28.6,74,0,3.9,16.9,76
34.97,31.58,8.5,14.44,4.9,11.75,0,6.02,36.07,31.2,34,28.6,74,0,3.9,16.9,76
34.97,31.58,8.5,14.44,5.15,11.75,0,6.02,36.07,31.4,34.4,29.2,73,0,4.2,17.4,76
34.97,31.58,8.5,14.44,5.24,11.75,0,6.02,36.07,31.4,34.4,29.2,73,0,4.2,17.4,76
34.97,31.58,8.5,14.44,4.9,11.75,0,6.02,36.07,31.3,34.5,29,73,0,3.9,17.6,76
34.97,31.58,8.5,14.44,5.03,11.75,0,6.02,36.07,31.3,34.5,29,73,0,3.9,17.6,76
34.97,31.58,8.5,14.44,5.2,11.75,0,6.02,36.07,31.4,35,29.2,73,0,4.7,16.9,76
34.97,31.58,8.5,14.44,5.21,11.75,0,6.02,36.07,31.4,35,29.2,73,0,4.7,16.9,76
34.97,31.58,8.5,14.44,5.79,11.75,0,6.02,36.07,31.6,35.2,29,70,0,4.3,15.6,76
34.97,31.58,8.5,14.44,5.11,11.75,0,6.02,36.07,31.6,35.2,29,70,0,4.3,15.6,76
34.97,31.58,8.5,14.44,6.2,11.75,0,6.02,36.07,31.6,35,28.8,70,0,4.5,15,76
34.97,31.58,8.5,14.44,7.06,11.75,0,6.02,36.07,31.6,35,28.8,70,0,4.5,15,76
34.97,31.58,8.5,14.44,6.4,11.75,0,6.02,36.07,32.1,35,27.7,68,0,4.5,14.3,76
34.97,31.58,8.5,14.44,6.43,11.75,0,6.02,36.07,32.1,35,27.7,68,0,4.5,14.3,76
34.97,31.58,8.5,14.44,9.66,11.75,0,6.02,36.07,32,34,29,67,0,4.3,13.5,76
34.97,31.58,8.5,14.44,16.88,11.75,0,6.02,36.07,32,34,29,67,0,4.3,13.5,76
34.97,31.58,8.5,14.44,15.96,11.75,0,6.02,36.07,32.2,35,29,66,0,4.5,14.6,76
34.97,31.58,8.5,14.44,15.36,11.75,0,6.02,36.07,32.2,35,29,66,0,4.5,14.6,76
34.97,31.58,8.5,14.44,16.55,11.75,0,6.02,36.07,31.9,34.7,28,68,0,4.8,16.7,76
34.97,31.58,8.5,14.44,16.66,11.75,0,6.02,36.07,31.9,34.7,28,68,0,4.8,16.7,76
34.97,31.58,8.5,14.44,16.12,11.75,0,6.02,36.07,31.6,34,28.6,73,0,4,15.4,76
34.97,31.58,8.5,14.44,15.32,11.75,0,6.02,36.07,31.6,34,28.6,73,0,4,15.4,76
34.97,31.58,8.5,14.44,16.1625,11.75,0,6.02,36.07,31.8,35,28.6,70,0,4,17,76
34.97,31.58,8.5,14.44,16.1625,11.75,0,6.02,36.07,31.8,35,28.6,70,0,4,17,76
34.97,31.58,8.5,14.44,77.59,11.75,0,6.02,36.07,31.9,34.6,29,70,0,4.2,15.6,76
34.97,31.58,8.5,14.44,77.59,11.75,0,6.02,36.07,31.9,34.6,29,70,0,4.2,15.6,76
34.97,31.58,8.5,14.44,77.59,11.75,0,6.02,36.07,31.8,35,29,71,0,3.4,19.1,76
